FID,lng,lat
29449,121.4716473,31.25412246
29450,121.4725607,31.25480822
29451,121.4723404,31.25528167
29452,121.4722657,31.25404069
29453,121.4731277,31.25391634
29454,121.4727435,31.25427318
29455,121.4737527,31.25371705
29456,121.4737907,31.25342472
29457,121.4740701,31.25567561
29458,121.4738045,31.25612744
29459,121.4735296,31.25657282
29460,121.4737946,31.25490923
29461,121.4733299,31.25469778
29462,121.4728811,31.25445327
29463,121.4747596,31.25509932
29464,121.4739882,31.25295913
29465,121.4743569,31.25258395
29466,121.4754252,31.25489301
29467,121.4753618,31.25421453
29468,121.4748512,31.25409006
29469,121.4744115,31.25381505
29470,121.4762186,31.25480736
29471,121.47664,31.25511842
29472,121.4761725,31.25418687
29473,121.4764879,31.2537705
29474,121.4768037,31.25335478
29475,121.4802709,31.25655341
29476,121.4802044,31.25603234
29477,121.4800375,31.25553468
29478,121.4796191,31.25693333
29479,121.4792346,31.25661207
29480,121.4792962,31.25614573
29481,121.4796012,31.25514068
29482,121.4809269,31.25593816
29483,121.4813127,31.25629158
29484,121.4794755,31.25345865
29485,121.480059,31.25306173
29486,121.4802124,31.25256033
29487,121.4803959,31.25206826
29488,121.4799038,31.2540997
29489,121.4797838,31.25461017
29490,121.4804402,31.25384144
29491,121.4809488,31.25397193
29492,121.4806961,31.25541096
29493,121.4813625,31.25558333
29494,121.4817127,31.25597459
29495,121.4812054,31.25460224
29496,121.4766441,31.25555669
29497,121.4768564,31.25529261
29498,121.4775636,31.25604943
29499,121.4771166,31.25580823
29500,121.4783822,31.25585623
29501,121.4787748,31.25562163
29502,121.4792996,31.25564427
29503,121.4764819,31.25288023
29504,121.476012,31.25264485
29505,121.4755243,31.25245318
29506,121.4750195,31.25231166
29507,121.4777471,31.25279864
29508,121.4782461,31.25295787
29509,121.4787302,31.25315722
29510,121.4792193,31.25332437
29511,121.4767798,31.25241585
29512,121.4763013,31.25219853
29513,121.4758204,31.25198732
29514,121.4753298,31.2518068
29515,121.4770196,31.25299167
29516,121.4775551,31.25209048
29517,121.4778398,31.25165178
29518,121.4782023,31.2512753
29519,121.478525,31.25086033
29520,121.4787881,31.25040579
29521,121.4778706,31.25504465
29522,121.4774864,31.25540068
29523,121.4786099,31.25430162
29524,121.4789784,31.25392797
29525,121.4793062,31.2535243
29526,121.4787294,31.25482328
29527,121.4792341,31.25496056
29528,121.4836581,31.25206774
29529,121.484892,31.25214196
29530,121.4842244,31.25228401
29531,121.4834887,31.25261532
29532,121.4830496,31.25233437
29533,121.4840064,31.25264056
29534,121.4843948,31.25326151
29535,121.4842793,31.25391398
29536,121.4848705,31.25452823
29537,121.4837718,31.25453897
29538,121.4840536,31.2559796
29539,121.4836283,31.25568254
29540,121.4832732,31.25529679
29541,121.4815803,31.25668354
29542,121.4820612,31.2563011
29543,121.4827931,31.25554723
29544,121.4832191,31.25524542
29545,121.4842617,31.25682388
29546,121.4840644,31.25518897
29547,121.4835652,31.25503002
29548,121.4847423,31.25496356
29549,121.4845686,31.25545151
29550,121.4852154,31.25512148
29551,121.4852418,31.25618439
29552,121.4847339,31.25631544
29553,121.4852235,31.25571745
29554,121.4862133,31.25586606
29555,121.4866758,31.2556231
29556,121.4856606,31.25536946
29557,121.4861642,31.25548493
29558,121.4866813,31.25557697
29559,121.4852743,31.25648064
29560,121.4857771,31.25632861
29561,121.4862873,31.25620766
29562,121.4867888,31.25606085
29563,121.4872873,31.2558964
29564,121.4820352,31.25447047
29565,121.4825302,31.25463283
29566,121.4830054,31.25485649
29567,121.4814814,31.25224301
29568,121.4819606,31.25194832
29569,121.4819608,31.25142234
29570,121.482836,31.25293986
29571,121.4832934,31.25319893
29572,121.4837225,31.25350317
29573,121.4825044,31.25207926
29574,121.4828353,31.25225686
29575,121.4827759,31.25367334
29576,121.4832408,31.25391359
29577,121.4837311,31.25409275
29578,121.4820512,31.25374349
29579,121.4816894,31.25412392
29580,121.4822968,31.25284055
29581,121.4850913,31.25310747
29582,121.4852966,31.25377847
29583,121.4855332,31.25246295
29584,121.4850896,31.25218208
29585,121.4857118,31.25313712
29586,121.486447,31.25295209
29587,121.4868928,31.25322402
29588,121.4862576,31.25224424
29589,121.4865617,31.25181753
29590,121.4869585,31.25147879
29591,121.4896182,31.25576788
29592,121.4892512,31.25649957
29593,121.4892576,31.25597365
29594,121.4893499,31.25546314
29595,121.490772,31.25553975
29596,121.4902655,31.25540243
29597,121.4897402,31.25539152
29598,121.4898491,31.2571289
29599,121.4903093,31.25688302
29600,121.4907663,31.25662553
29601,121.4912126,31.25635007
29602,121.4916073,31.25600911
29603,121.4891055,31.25424518
29604,121.4891003,31.25477113
29605,121.4890605,31.25529552
29606,121.4891528,31.25315828
29607,121.4891169,31.25368186
29608,121.4902611,31.25294403
29609,121.4897491,31.25284599
29610,121.4892537,31.2526909
29611,121.4912569,31.25317544
29612,121.4917265,31.25341124
29613,121.4906599,31.25243244
29614,121.4907234,31.25193827
29615,121.4912852,31.25519175
29616,121.4912475,31.25466895
29617,121.4896179,31.25385186
29618,121.4901304,31.25396663
29619,121.490637,31.25410014
29620,121.4911458,31.25422842
29621,121.4886528,31.25252371
29622,121.4871792,31.25278102
29623,121.4875084,31.25239166
29624,121.4875259,31.25287648
29625,121.4878887,31.25255106
29626,121.4865141,31.25479428
29627,121.487475,31.25468433
29628,121.4874336,31.25416318
29629,121.4873173,31.2536553
29630,121.4878816,31.25478577
29631,121.4878271,31.25426377
29632,121.4876646,31.25376525
29633,121.4871895,31.25541566
29634,121.4865088,31.25721543
29635,121.4876994,31.25551626
29636,121.487323,31.25662094
29637,121.4873263,31.25609528
29638,121.4889665,31.25539203
29639,121.4879211,31.25532715
29640,121.4889625,31.2536775
29641,121.4879376,31.2534922
29642,121.4884409,31.25406644
29643,121.4884407,31.25459242
29644,121.4884406,31.25511839
29645,121.4935528,31.25401445
29646,121.4930781,31.25378845
29647,121.492589,31.2536128
29648,121.4932975,31.25440584
29649,121.4928707,31.25409989
29650,121.4924037,31.25387483
29651,121.4929161,31.25617805
29652,121.4932078,31.25574039
29653,121.4934669,31.25528351
29654,121.4920376,31.25631111
29655,121.4945078,31.25553451
29656,121.4940319,31.25531563
29657,121.4957414,31.25612313
29658,121.4952602,31.25591587
29659,121.4962465,31.25662807
29660,121.4919,31.25377045
29661,121.4921053,31.25456812
29662,121.4925603,31.25481239
29663,121.4930301,31.25503381
29664,121.4922736,31.25325977
29665,121.4921544,31.25257957
29666,121.4916681,31.25238231
29667,121.4912481,31.25208039
29668,121.4910468,31.25160454
29669,121.4948207,31.25256492
29670,121.4943339,31.25237145
29671,121.4938341,31.25221333
29672,121.4933464,31.25202223
29673,121.4929775,31.25219654
29674,121.4926982,31.25264025
29675,121.4949855,31.25315772
29676,121.4946572,31.25356871
29677,121.4944007,31.25402549
29678,121.4955738,31.25228954
29679,121.4958415,31.25183687
29680,121.4960655,31.25136487
29681,121.4965263,31.25582937
29682,121.4968157,31.25539293
29683,121.4947845,31.25442014
29684,121.4952797,31.25459621
29685,121.4957701,31.25478563
29686,121.4962738,31.25493703
29687,121.4967561,31.25514481
29688,121.4958144,31.25290125
29689,121.4963073,31.25307337
29690,121.4967837,31.2532892
29691,121.4972697,31.25348374
29692,121.4977615,31.25366791
29693,121.5007992,31.25651046
29694,121.5018261,31.25667594
29695,121.5023491,31.25672691
29696,121.5028171,31.25693803
29697,121.5003256,31.25322485
29698,121.5000625,31.25367994
29699,121.4997743,31.25411919
29700,121.5009387,31.25544174
29701,121.5007047,31.25591277
29702,121.5006895,31.25488514
29703,121.5002195,31.25465073
29704,121.4997567,31.2544038
29705,121.5016868,31.2551689
29706,121.5021618,31.25538657
29707,121.5026594,31.2555512
29708,121.5031441,31.25575003
29709,121.5036204,31.25596793
29710,121.5015094,31.25456217
29711,121.5017562,31.25410225
29712,121.5019677,31.25362367
29713,121.5009648,31.25300711
29714,121.5014589,31.25317454
29715,121.5019534,31.25333752
29716,121.4991944,31.2551623
29717,121.4994279,31.2546918
29718,121.4994249,31.25579531
29719,121.4998882,31.25601746
29720,121.5003319,31.25629112
29721,121.4974139,31.25537653
29722,121.4979248,31.25549285
29723,121.4984366,31.25559899
29724,121.4982624,31.25387291
29725,121.4987442,31.25407573
29726,121.4992184,31.25430014
29727,121.4975497,31.254145
29728,121.497293,31.25460092
29729,121.4970196,31.25504967
29730,121.4979939,31.25319524
29731,121.4982614,31.25274431
29732,121.4984935,31.25227241
29733,121.5000075,31.25259927
29734,121.4995157,31.25242167
29735,121.499027,31.25224162
29736,121.5033955,31.25644017
29737,121.5030283,31.25681388
29738,121.5039464,31.25555227
29739,121.504235,31.25511378
29740,121.5045352,31.25468366
29741,121.5044978,31.25630352
29742,121.5040335,31.25606219
29743,121.5059999,31.25589452
29744,121.5055822,31.25620967
29745,121.5051739,31.25653681
29746,121.506006,31.25520019
29747,121.5056346,31.25482929
29748,121.5052424,31.25448151
29749,121.5067476,31.25593934
29750,121.5071639,31.25625582
29751,121.5075547,31.25660494
29752,121.5026047,31.25353636
29753,121.5031045,31.25369546
29754,121.5036162,31.25379539
29755,121.5041071,31.25397928
29756,121.5046167,31.25409853
29757,121.5023475,31.25287973
29758,121.502569,31.25240329
29759,121.5059821,31.25376346
29760,121.5055203,31.25400677
29761,121.5068464,31.25365381
29762,121.5072818,31.25392761
29763,121.5068052,31.2548859
29764,121.5071994,31.25453881
29765,121.5076146,31.25422024
29766,121.506809,31.2531156
29767,121.507298,31.25293241
29768,121.5078201,31.25289053
29769,121.5083448,31.25291465
29770,121.5121548,31.25365552
29771,121.5126775,31.25370707
29772,121.5131753,31.25385381
29773,121.5113928,31.25667201
29774,121.5116826,31.25623316
29775,121.5101197,31.25493211
29776,121.510569,31.25520143
29777,121.5110337,31.25544148
29778,121.5114971,31.25568761
29779,121.5099924,31.25424485
29780,121.5103009,31.25382136
29781,121.5119574,31.25307357
29782,121.511859,31.25418825
29783,121.5123077,31.2544583
29784,121.5083137,31.25602524
29785,121.5079455,31.25639887
29786,121.509067,31.25601635
29787,121.5094874,31.25632178
29788,121.5099397,31.25657539
29789,121.5104292,31.25674793
29790,121.5108995,31.25698185
29791,121.5090574,31.25528593
29792,121.5094269,31.25491354
29793,121.507868,31.25467578
29794,121.5081378,31.25512293
29795,121.5085269,31.25547544
29796,121.5090726,31.25312213
29797,121.5095893,31.25322041
29798,121.510104,31.25332819
29799,121.5082955,31.25340343
29800,121.5079851,31.25382588
29801,121.5076339,31.25420916
29802,121.5123513,31.25619503
29803,121.5127963,31.2564732
29804,121.513255,31.25672703
29805,121.5137147,31.25697747
29806,121.5148401,31.25651049
29807,121.5145448,31.25694441
29808,121.5153226,31.25559894
29809,121.5154419,31.25619547
29810,121.5166023,31.25686793
29811,121.5170727,31.25710286
29812,121.5121657,31.25230438
29813,121.5121538,31.25177877
29814,121.5124923,31.25510733
29815,121.5121899,31.2555374
29816,121.5130479,31.25421489
29817,121.5131518,31.25499876
29818,121.5135993,31.25526902
29819,121.5140643,31.25551349
29820,121.514501,31.25579586
29821,121.5149715,31.25602461
29822,121.5123806,31.2528399
29823,121.5127295,31.25333263
29824,121.5131862,31.25336138
29825,121.514083,31.25286458
29826,121.5135921,31.25233999
29827,121.5139979,31.25211998
29828,121.5145239,31.25212458
29829,121.5136082,31.25372033
29830,121.5154885,31.2519661
29831,121.5157462,31.25151002
29832,121.5140935,31.25389323
29833,121.5146097,31.25396412
29834,121.5151344,31.25398418
29835,121.5156576,31.25402965
29836,121.516181,31.25406332
29837,121.5167069,31.2540648
29838,121.5172262,31.25413906
29839,121.5177497,31.25415673
29840,121.5165803,31.25620824
29841,121.5168892,31.25578391
29842,121.5170706,31.25529338
29843,121.5173492,31.25484964
29844,121.5177012,31.25446256
29845,121.5213925,31.25621338
29846,121.5210801,31.25663287
29847,121.5207214,31.25701279
29848,121.5221205,31.25621285
29849,121.5225373,31.25652928
29850,121.5229872,31.25679649
29851,121.5210442,31.2550741
29852,121.5214562,31.25536325
29853,121.5217598,31.25571726
29854,121.5217266,31.25457363
29855,121.5222439,31.25464784
29856,121.5227671,31.25468537
29857,121.5232799,31.25478129
29858,121.5238025,31.25483386
29859,121.5243251,31.25488203
29860,121.5248511,31.25488132
29861,121.5180867,31.25637536
29862,121.5177735,31.2567943
29863,121.5174356,31.25718903
29864,121.5198598,31.25686395
29865,121.5202597,31.25720233
29866,121.5189951,31.25628637
29867,121.5185293,31.25604335
29868,121.5197434,31.25447387
29869,121.5202546,31.25457038
29870,121.5207804,31.25457577
29871,121.5187179,31.25436694
29872,121.5182069,31.25426986
29873,121.5190775,31.25485383
29874,121.5188834,31.25533892
29875,121.5185926,31.2557725
29876,121.5264445,31.25659186
29877,121.5268052,31.25621146
29878,121.5271388,31.25581003
29879,121.5248028,31.25533039
29880,121.5244743,31.25573715
29881,121.5241282,31.2561319
29882,121.5237563,31.25650368
29883,121.5233796,31.25686605
29884,121.5252823,31.25407293
29885,121.5252477,31.25459555
29886,121.5259054,31.25259116
29887,121.5263906,31.25278832
29888,121.5268207,31.25268109
29889,121.5254325,31.25283761
29890,121.5253574,31.25335532
29891,121.5263793,31.25232185
29892,121.525921,31.25206526
29893,121.5272434,31.25318504
29894,121.5265315,31.25345321
29895,121.5260175,31.25337301
29896,121.5255041,31.25348171
29897,121.5255999,31.25489699
29898,121.5261215,31.25495975
29899,121.526646,31.25498213
29900,121.527172,31.25498309
29901,121.5275195,31.2537959
29902,121.5280259,31.2539364
29903,121.5314565,31.25557576
29904,121.531611,31.25507592
29905,121.5308733,31.25607831
29906,121.5304072,31.25584165
29907,121.531907,31.25649876
29908,121.5323191,31.25681407
29909,121.5327276,31.25489004
29910,121.5331875,31.25513352
29911,121.5336548,31.2553744
29912,121.5341164,31.25562536
29913,121.5345677,31.2558923
29914,121.5350339,31.25613514
29915,121.5354563,31.25644452
29916,121.5358986,31.25672404
29917,121.5363468,31.25699068
29918,121.5368593,31.25707648
29919,121.5326412,31.25521168
29920,121.5330713,31.25550648
29921,121.5287225,31.25654821
29922,121.528263,31.25630062
29923,121.5278073,31.25604447
29924,121.5273595,31.25577248
29925,121.5296469,31.25661708
29926,121.5300176,31.25624872
29927,121.5273632,31.25543776
29928,121.5278847,31.25442591
29929,121.5276771,31.25490722
29930,121.5291308,31.25531668
29931,121.5296435,31.25543024
29932,121.5300903,31.25569155
29933,121.5281208,31.25508406
29934,121.5286518,31.2541822
29935,121.52817,31.25397815
29936,121.5288446,31.25479282
29937,121.5296527,31.25449713
29938,121.5301708,31.25458129
29939,121.5306839,31.25467774
29940,121.5312099,31.25468057
29941,121.5292057,31.2541592
29942,121.5290595,31.25328615
29943,121.5285661,31.25310598
29944,121.5281551,31.25278736
29945,121.5276591,31.25262062
29946,121.5298903,31.25385628
29947,121.5302696,31.25358155
29948,121.5307485,31.25374048
29949,121.5312196,31.25397315
29950,121.5316994,31.25418496
29951,121.5332141,31.25613605
29952,121.5329071,31.25656046
29953,121.5325499,31.25692734
29954,121.5347367,31.25657538
29955,121.534305,31.2562803
29956,121.5338565,31.25600792
29957,121.5334353,31.25569843
29958,121.5405956,31.25320071
29959,121.5411137,31.25324361
29960,121.5416196,31.25314994
29961,121.5421028,31.25334792
29962,121.5424654,31.2537031
29963,121.5429375,31.25386686
29964,121.5397065,31.2526821
29965,121.5392513,31.25243677
29966,121.5387623,31.25221523
29967,121.5387217,31.25235901
29968,121.5395748,31.2530284
29969,121.5392182,31.25266284
29970,121.547578,31.25234365
29971,121.5477414,31.25320555
29972,121.5481052,31.25358538
29973,121.5484628,31.25397105
29974,121.5488189,31.25435816
29975,121.5491773,31.25474305
29976,121.5495464,31.25511786
29977,121.5431191,31.25441146
29978,121.5427864,31.25479547
29979,121.5444016,31.25212037
29980,121.543884,31.25203521
29981,121.5433659,31.25195467
29982,121.5428555,31.25182876
29983,121.5423508,31.25168432
29984,121.5418743,31.25146781
29985,121.5445908,31.25274111
29986,121.5442074,31.25309666
29987,121.5437915,31.25341329
29988,121.5434192,31.25378292
29989,121.5467671,31.25219183
29990,121.5463983,31.25181678
29991,121.5460392,31.2514327
29992,121.5452382,31.25191965
29993,121.5456327,31.25157374
29994,121.5466372,31.25301608
29995,121.5470343,31.25267385
29996,121.5458124,31.25296419
29997,121.5454306,31.25261001
29998,121.5449668,31.25236338
29999,121.5526161,31.25399857
30000,121.5530335,31.25431671
30001,121.553451,31.25463493
30002,121.5538665,31.2549572
30003,121.5504985,31.25502114
30004,121.5508884,31.25466809
30005,121.5512782,31.25431505
30006,121.5516608,31.25395421
30007,121.5501691,31.25572617
30008,121.5520632,31.2568989
30009,121.5524467,31.25654046
30010,121.552819,31.25616884
30011,121.5531912,31.25579723
30012,121.5535634,31.25542561
30013,121.5538925,31.25502426
30014,121.5515656,31.25310883
30015,121.5511755,31.25275787
30016,121.5507922,31.25239812
30017,121.5503795,31.2520732
30018,121.5500101,31.25169896
30019,121.5500391,31.25582342
30020,121.5560375,31.25642716
30021,121.5555882,31.25615704
30022,121.5551678,31.25584509
30023,121.5547323,31.25555226
30024,121.5543118,31.25523983
30025,121.5527782,31.25178556
30026,121.5527758,31.25125974
30027,121.5525765,31.25178296
30028,121.5525252,31.25126336
30029,121.5544765,31.25461599
30030,121.5548706,31.25426988
30031,121.5552434,31.2539004
30032,121.5556601,31.25358094
30033,121.5560326,31.25321105
30034,121.5564029,31.25283905
30035,121.556791,31.25248705
30036,121.5571697,31.25212249
30037,121.557542,31.25175086
30038,121.5579142,31.25137923
30039,121.556884,31.25628579
30040,121.5572289,31.25589171
30041,121.5575741,31.25549837
30042,121.5579445,31.25512507
30043,121.5582951,31.25473501
30044,121.5586319,31.25433372
30045,121.5589891,31.25394907
30046,121.5593327,31.253555
30047,121.5596665,31.25315026
30048,121.5600348,31.25277746
30049,121.5531731,31.25259515
30050,121.5535129,31.25219964
30051,121.5539133,31.25186173
30052,121.5542843,31.25148883
30053,121.5546552,31.25111593
30054,121.5550433,31.2507626
30055,121.5554236,31.2503997
30056,121.5558025,31.25003529
30057,121.5629684,31.25407655
30058,121.5634126,31.25435648
30059,121.5638592,31.2546321
30060,121.5643072,31.25490506
30061,121.5647504,31.25518671
30062,121.5651733,31.25549698
30063,121.5621223,31.25345897
30064,121.5616634,31.25320241
30065,121.5612136,31.25292973
30066,121.5607557,31.25267102
30067,121.5603177,31.25238003
30068,121.562818,31.2532695
30069,121.5631195,31.25283861
30070,121.5634123,31.25240165
30071,121.563717,31.25197306
30072,121.5640055,31.25153328
30073,121.5643174,31.25110974
30074,121.564628,31.25068554
30075,121.5598729,31.25209087
30076,121.5594249,31.25181562
30077,121.5589905,31.25151971
30078,121.5585441,31.25124185
30079,121.5656883,31.25520485
30080,121.5659665,31.25475845
30081,121.5662447,31.25431205
30082,121.5665228,31.25386564
30083,121.5668106,31.25342543
30084,121.5670847,31.25297669
30085,121.5673711,31.25253563
30086,121.5675959,31.25206227
30087,121.5665014,31.25682007
30088,121.5663257,31.2561349
30089,121.5658723,31.25586896
30090,121.5653983,31.25564092
30091,121.5673573,31.25666295
30092,121.5669072,31.25641304
30093,121.5681612,31.2566976
30094,121.5721655,31.25465629
30095,121.5717248,31.25437036
30096,121.5712921,31.25407288
30097,121.5709014,31.25373696
30098,121.5718895,31.25492591
30099,121.5714566,31.25463021
30100,121.5710354,31.25431978
30101,121.5706223,31.25400825
30102,121.5728762,31.25562163
30103,121.5733066,31.25592033
30104,121.5731869,31.25534283
30105,121.5736048,31.25565805
30106,121.5740105,31.25598775
30107,121.5744438,31.25628414
30108,121.574883,31.25657186
30109,121.5753204,31.25686225
30110,121.5757408,31.25717505
30111,121.5707382,31.2564706
30112,121.572073,31.25544108
30113,121.5712426,31.25608677
30114,121.5708134,31.25639081
30115,121.5715038,31.25651165
30116,121.5711021,31.25684944
30117,121.5716618,31.25577437
30118,121.5723234,31.25590884
30119,121.572799,31.2560805
30120,121.5732222,31.25638789
30121,121.5724416,31.25623997
30122,121.5728485,31.25656483
30123,121.57335,31.25654212
30124,121.5733175,31.25463823
30125,121.5737447,31.25433199
30126,121.5712379,31.2533154
30127,121.5716318,31.25296812
30128,121.5720039,31.25259633
30129,121.5723759,31.25222453
30130,121.572748,31.25185273
30131,121.57312,31.25148093
30132,121.5734921,31.25110913
30133,121.5738641,31.25073733
30134,121.5742361,31.25036553
30135,121.5700641,31.25329059
30136,121.5696265,31.25299964
30137,121.5691849,31.25271469
30138,121.5687433,31.25242985
30139,121.5683063,31.25213804
30140,121.5678882,31.25181927
30141,121.5698404,31.25352859
30142,121.5694042,31.25324537
30143,121.5689679,31.25296246
30144,121.5685273,31.25267737
30145,121.5680904,31.25238711
30146,121.5676957,31.25204206
30147,121.5679452,31.2562035
30148,121.5675657,31.25584206
30149,121.5672803,31.25541041
30150,121.5672183,31.25488969
30151,121.5673632,31.25438861
30152,121.5676351,31.25394936
30153,121.568092,31.25374227
30154,121.5685922,31.25385539
30155,121.568989,31.2541979
30156,121.5692314,31.25465702
30157,121.5693302,31.25516897
30158,121.5693619,31.25569267
30159,121.5692061,31.2561839
30160,121.5687496,31.25641399
30161,121.5702168,31.25672619
30162,121.5706785,31.25647607
30163,121.5693771,31.25684242
30164,121.5688646,31.25690987
30165,121.5683626,31.25705394
30166,121.574534,31.25711842
30167,121.574748,31.25685723
30168,121.5757063,31.25578562
30169,121.5761071,31.25611504
30170,121.5764746,31.25648945
30171,121.5768925,31.25680409
30172,121.5773205,31.25710614
30173,121.5778044,31.25730902
30174,121.5783269,31.25731811
30175,121.5788326,31.2571853
30176,121.5792526,31.25687489
30177,121.5796354,31.25652263
30178,121.5742624,31.25458743
30179,121.5746139,31.25496415
30180,121.5750032,31.25531441
30181,121.5761583,31.25489032
30182,121.5757082,31.2551595
30183,121.5752998,31.25548496
30184,121.5769713,31.25524817
30185,121.577345,31.25561651
30186,121.5777621,31.25593208
30187,121.5781549,31.25627945
30188,121.5762855,31.25189865
30189,121.5760163,31.25145207
30190,121.5757089,31.25102755
30191,121.5753593,31.25063772
30192,121.5749308,31.25033996
30193,121.5761515,31.25262332
30194,121.5757259,31.25293225
30195,121.5752898,31.25322633
30196,121.5748645,31.25353564
30197,121.5744293,31.25383105
30198,121.5739998,31.25413433
30199,121.5774288,31.25432162
30200,121.5769623,31.25455664
30201,121.5775686,31.25364655
30202,121.5772636,31.25321861
30203,121.5769641,31.25278662
30204,121.576631,31.25237997
30205,121.5770202,31.25203005
30206,121.5774517,31.25172938
30207,121.5781335,31.2545295
30208,121.5822499,31.25632686
30209,121.5826593,31.25599661
30210,121.5830686,31.25566636
30211,121.5834691,31.25532554
30212,121.5838627,31.25497672
30213,121.5842564,31.25462791
30214,121.5786351,31.25522916
30215,121.5789855,31.25561453
30216,121.5793744,31.2559671
30217,121.5797693,31.2563128
30218,121.5794354,31.25371595
30219,121.579311,31.25422547
30220,121.5789559,31.25457902
30221,121.5784678,31.25477158
30222,121.5793067,31.25278259
30223,121.5789022,31.25245164
30224,121.5784969,31.25211977
30225,121.5781494,31.25172715
30226,121.5805825,31.25281871
30227,121.5807001,31.25232001
30228,121.5810621,31.25194075
30229,121.5811178,31.25345894
30230,121.5816277,31.25358724
30231,121.5821489,31.25365282
30232,121.5800901,31.25324888
30233,121.5873735,31.25587955
30234,121.5878445,31.25611351
30235,121.5883156,31.25634746
30236,121.5887723,31.2566064
30237,121.5839711,31.2541791
30238,121.5835982,31.25380906
30239,121.5831801,31.25349378
30240,121.5828068,31.25312353
30241,121.5823877,31.2528092
30242,121.5819907,31.25246872
30243,121.5816006,31.25211931
30244,121.5877222,31.25478657
30245,121.587352,31.25515854
30246,121.5869856,31.25553399
30247,121.5884073,31.25399659
30248,121.5887762,31.25362202
30249,121.5890665,31.25318391
30250,121.5892921,31.2527118
30251,121.5855173,31.25358466
30252,121.5851113,31.25391911
30253,121.5847054,31.25425355
30254,121.5863702,31.25352738
30255,121.5868359,31.25377118
30256,121.5872951,31.2540262
30257,121.587764,31.25425859
30258,121.5863084,31.25289204
30259,121.5866936,31.25253388
30260,121.5870565,31.25215329
30261,121.5919187,31.25398846
30262,121.5923652,31.25426645
30263,121.5928047,31.25455514
30264,121.5932384,31.25485274
30265,121.5936721,31.25515033
30266,121.5917379,31.2532566
30267,121.5920295,31.25282303
30268,121.5923394,31.2524018
30269,121.5910369,31.25341508
30270,121.5906017,31.2531197
30271,121.5901665,31.25282432
30272,121.5897096,31.2525648
30273,121.5892808,31.25629185
30274,121.5896264,31.25589729
30275,121.5899668,31.25549736
30276,121.5903007,31.25509202
30277,121.5906166,31.2546723
30278,121.5909508,31.25426753
30279,121.5913102,31.25388351
30280,121.5980822,31.25200956
30281,121.5980262,31.25148694
30282,121.5979747,31.25096368
30283,121.5978904,31.25044524
30284,121.5978203,31.2499242
30285,121.5977491,31.24940314
30286,121.5976886,31.24888082
30287,121.5976505,31.24835638
30288,121.5975928,31.24783357
30289,121.5955259,31.25614996
30290,121.5975788,31.25239614
30291,121.5970953,31.2521892
30292,121.5966253,31.25195304
30293,121.5961576,31.25171272
30294,121.5956984,31.25145615
30295,121.5952382,31.25120158
30296,121.5947657,31.25097051
30297,121.5942932,31.25073943
30298,121.5938357,31.25048013
30299,121.5955927,31.25350808
30300,121.5951225,31.25327239
30301,121.5946523,31.25303671
30302,121.5941821,31.25280102
30303,121.5937119,31.25256534
30304,121.5932401,31.2523328
30305,121.5927784,31.25208153
30306,121.595846,31.25415617
30307,121.59557,31.25460277
30308,121.5952516,31.25502061
30309,121.5949303,31.25543321
30310,121.5983967,31.25442127
30311,121.5983403,31.25389901
30312,121.598295,31.25337652
30313,121.5979848,31.25470075
30314,121.5975135,31.25446852
30315,121.5970561,31.25421231
30316,121.5965907,31.25397562
30317,121.5961338,31.25372516
30318,121.6017567,31.253847
30319,121.602264,31.25398609
30320,121.6027712,31.25412517
30321,121.6032758,31.25427361
30322,121.6037808,31.25442041
30323,121.6042893,31.25455486
30324,121.6000794,31.25326605
30325,121.5995834,31.25309102
30326,121.5990806,31.25293674
30327,121.60067,31.25293441
30328,121.6005079,31.25243554
30329,121.6003326,31.25194124
30330,121.6001404,31.25145529
30331,121.6051474,31.25474284
30332,121.6056642,31.2548406
30333,121.606181,31.25493835
30334,121.6066962,31.25504431
30335,121.607211,31.25515206
30336,121.6077258,31.25525982
30337,121.6082406,31.25536757
30338,121.6087537,31.25548331
30339,121.6051975,31.25279151
30340,121.6050439,31.25329422
30341,121.6048977,31.25379931
30342,121.6047433,31.25430196
30343,121.6054559,31.25177248
30344,121.6055876,31.25126324
30345,121.6057378,31.25075959
30346,121.6058674,31.25025006
30347,121.6058372,31.25244429
30348,121.6063444,31.25258146
30349,121.6068527,31.2527149
30350,121.6073601,31.2528472
30351,121.607866,31.25298344
30352,121.6083664,31.25313501
30353,121.6088729,31.25325827
30354,121.6093737,31.25340721
30355,121.6098884,31.25351019
30356,121.6048351,31.25213025
30357,121.6043392,31.25196136
30358,121.6038282,31.25186113
30359,121.6033236,31.25172692
30360,121.6028169,31.25159939
30361,121.6023138,31.25146081
30362,121.6018132,31.25131053
30363,121.6013121,31.2511618
30364,121.600809,31.25102364
30365,121.6003002,31.25090633
30366,121.6125056,31.2567369
30367,121.6128186,31.25632133
30368,121.6131325,31.25590607
30369,121.6134506,31.25549053
30370,121.6137792,31.25508104
30371,121.6094572,31.25574847
30372,121.6099379,31.25596195
30373,121.6104029,31.25620762
30374,121.6108696,31.25645009
30375,121.6113393,31.25668681
30376,121.611809,31.25692353
30377,121.6097567,31.25399925
30378,121.6095184,31.25446819
30379,121.6092802,31.25493712
30380,121.609042,31.25540606
30381,121.6104989,31.25367422
30382,121.6110019,31.25381334
30383,121.6115029,31.25396279
30384,121.6120039,31.25411167
30385,121.6125063,31.25425119
