name,PF,PD_5,PD_6,PD_7,PD_8,PD_9,PD_10
1,0.145337904,0.345395411,0.323151824,0.324897018,0.335053764,0.23571428,0.239761365
2,0.151435741,0.38332357,0.397164481,0.400572212,0.38267958,0.403544785,0.292384197
3,0.029243102,0.081205704,0.08216081,0.088663844,0.016005397,0,0.068167077
5,0.096139956,0.269564201,0.239163105,0.252224174,0.283754591,0.25877582,0.107879613
6,0.093286872,0.179816086,0.213267038,0.174710086,0.181081157,0.17887862,0.307943582
7,0.106273861,0.393540441,0.439192363,0.348917335,0.411175851,0.286592982,0.221624212
12,0.258830336,0.495395347,0.564160852,0.564289762,0.439494191,0.399209965,0.319246505
15,0.160935502,0.437058721,0.437226178,0.432069617,0.40153466,0.367282663,0.480426136
37,0.166253073,0.290495691,0.230126385,0.314591822,0.426795756,0.451776961,0.33145524
38,0.297180113,0.403167397,0.466109156,0.414787489,0.357375337,0.426928181,0.548472134
51,0.173651995,0.294856537,0.333820343,0.339587911,0.330422413,0.295130625,0.271610816
52,0.165652269,0.376377064,0.36793985,0.420803566,0.474229485,0.290374404,0.29631006
53,0.344657393,0.519503757,0.545161779,0.578230697,0.625182918,0.724791972,0.759328994
209,0.15735291,0.456773194,0.591006951,0.584273185,0.427537461,0.200039399,0.404586514
210,0.091330297,0.18500707,0.24580021,0.249325617,0.17621413,0.284550977,0.359388187
211,0.170537346,0.376562529,0.411643362,0.438793552,0.437402613,0.420699832,0.332237298
212,0.206684005,0.187218422,0.213560737,0.159199806,0.22077931,0.302253944,0.379646102
213,0.408726399,0.826344773,0.880774621,0.870672206,0.850494346,0.739128947,0.810528588
216,0.01681875,0.214536376,0.270314852,0.243612435,0.2268853,0.289226413,0.149413754
218,0.018787002,0.264748431,0.217318194,0.247370877,0.347028329,0.132599982,0.183758871
219,0.123823879,0.500344767,0.528711612,0.466701961,0.520420973,0.399268528,0.376012923
220,0.227897306,0.522578839,0.598200904,0.640798601,0.577701423,0.687407643,0.596996942
221,0.269875112,0.682383039,0.631174598,0.681250357,0.7371404,0.694101274,0.654702573
222,0.189320836,0.593434584,0.595017567,0.600302455,0.696871553,0.691978792,0.768611705
223,0.088119417,0.43703479,0.356042632,0.360633697,0.395809685,0.303961547,0.272335419
224,0.10284726,0.355395111,0.370843697,0.342332141,0.381728922,0.230724054,0.046581485
229,0.02445118,0.271501881,0.340487203,0.294210315,0.28665996,0.133734642,0.093221951
230,0.079215998,0.250464546,0.280369637,0.303228602,0.322805286,0.340268739,0.090569821
231,0.052453279,0.264733899,0.305241437,0.246753071,0.238066537,0.225487486,0.17270613
232,0.055309994,0.234300755,0.256547399,0.307528266,0.245530929,0.389761425,0.522339146
235,0.016641087,0.190683079,0.276051708,0.231926188,0.153451095,0.199727611,0.333579001
271,0.38431316,0.723152155,0.688472241,0.668328581,0.82207884,0.8070945,0.687582164
273,0.467639643,0.895348311,0.857140606,0.874491979,0.909994336,0.911854274,0.947773159
276,0.200817724,0.355521961,0.389057382,0.353137931,0.40440991,0.259860979,0.225356025
277,0.265471945,0.458200839,0.526782884,0.450996227,0.365619271,0.412005795,0.508110766
278,0.231764967,0.396172075,0.491853095,0.450337052,0.417499165,0.438283695,0.519997427
279,0.258793797,0.43922407,0.480802662,0.517672267,0.412932044,0.473193948,0.586739234
280,0.219019938,0.3913301,0.419432592,0.443091625,0.368781607,0.304721053,0.236938082
281,0.189046758,0.470189231,0.495635951,0.496560576,0.423610752,0.293958711,0.208696746
343,0.169558155,0.347781249,0.406464758,0.369388359,0.397605001,0.354967693,0.298054906
344,0.260188228,0.498637831,0.509795379,0.539154708,0.61520432,0.566444855,0.41974955
345,0.202309745,0.340522667,0.335126649,0.355993946,0.386802857,0.48456622,0.418608789
527,0.409808195,0.724229113,0.721950954,0.754652926,0.685083281,0.708695949,0.712043801
528,0.377623858,0.514181694,0.465555259,0.467176866,0.507892526,0.547665282,0.582596647
529,0.382927334,0.604141136,0.641601117,0.627733441,0.608911156,0.59663586,0.521105051
530,0.41824053,0.641334719,0.691276618,0.64620604,0.630734586,0.645491802,0.711514965
531,0.412423314,0.660198253,0.606016281,0.585222483,0.7722852,0.757207628,0.762589257
532,0.365974378,0.469940651,0.459277731,0.444364905,0.51929152,0.627238346,0.686111944
533,0.374104291,0.576128944,0.581329262,0.594309489,0.56038151,0.600218257,0.73210094
534,0.364284845,0.489256766,0.503381949,0.481716443,0.512249671,0.54237402,0.454303618
535,0.418770995,0.664456563,0.72395873,0.690393892,0.623847263,0.791801471,0.828574934
536,0.367098312,0.705813335,0.719204528,0.734522546,0.750773994,0.65189747,0.631533155
537,0.376725577,0.423229771,0.52646609,0.474562042,0.47599387,0.495369362,0.454590579
538,0.388547177,0.757428629,0.893126076,0.840776181,0.715605513,0.772559496,0.711121194
587,0.274594297,0.581880831,0.573223078,0.552879102,0.521659393,0.530715886,0.547475214
588,0.174266299,0.268787924,0.306343433,0.269175885,0.348457871,0.415258149,0.373474254
589,0.032046515,0.125525917,0.153946546,0.12509256,0.163404787,0.242483897,0.283443475
590,0.226938872,0.508635946,0.520109948,0.490958246,0.540151075,0.584376634,0.565167297
591,0.098763826,0.310693153,0.325938381,0.279795834,0.318271374,0.318204449,0.547550773
592,0.18016242,0.396000086,0.409854106,0.422038915,0.423182702,0.483680728,0.501711902
593,0.272155971,0.584129205,0.626806067,0.594508284,0.633332405,0.640168427,0.698269689
595,0.382775368,0.793053989,0.791600059,0.772897672,0.771511284,0.607938597,0.560894608
825,0.335022408,0.950932323,0.907146863,0.968563753,0.913372398,0.842309062,0.811665971
836,0.415557448,0.895093434,0.946290172,0.910462152,0.874510608,0.894983278,0.714059052
838,0.325590205,0.839934755,0.910934423,0.909315423,0.803971538,0.513883516,0.497293653
877,0.46252324,0.842945845,0.840646612,0.822072179,0.83875053,0.841589222,0.792686898
878,0.456503206,0.861026618,0.860745707,0.857717729,0.892748476,0.933619748,0.965162406
879,0.336674658,0.716420838,0.821460022,0.7361309,0.593514316,0.458734384,0.411652132
892,0.409243977,0.638701069,0.649446735,0.615383161,0.704245436,0.666799022,0.485359117
908,0.417986992,0.912373329,0.946278029,0.94613662,0.910166248,0.843568093,0.777534333
913,0.044628486,0.155543352,0.035327063,0.105902418,0.088196101,0.231211465,0.33762963
914,0.317975141,0.484120377,0.496816165,0.483733431,0.500927946,0.487310243,0.428518087
915,0.366494906,0.459742456,0.480682466,0.52070423,0.542921478,0.589661236,0.642107071
917,0.436064847,0.794040605,0.761176445,0.822340734,0.857561204,0.807140904,0.710214095
918,0.457395356,0.72240773,0.821694278,0.804113015,0.803170676,0.789212585,0.878602414
927,0.38240601,0.53584479,0.546201445,0.576635573,0.603714601,0.629486373,0.627345245
928,0.442061484,0.70832834,0.703746464,0.72119031,0.735390855,0.755252718,0.726434546
929,0.416440157,0.675790159,0.705376834,0.668119378,0.635361771,0.695412141,0.650442671
930,0.367467562,0.49431717,0.485743637,0.52009411,0.529424904,0.54441077,0.580101294
931,0.424184591,0.625201015,0.708156512,0.658662708,0.63551057,0.696740217,0.665794227
932,0.432897119,0.676054861,0.758590704,0.701082513,0.637601195,0.590387519,0.610386028
1028,0.47380448,0.855079071,0.910603438,0.857116579,0.909985654,0.894247486,0.965162377
1079,0.406449973,0.790712716,0.786393849,0.768356879,0.857162025,0.841465117,0.844969844
1080,0.357920859,0.69290431,0.607389124,0.644014023,0.740723663,0.85936602,0.878466197
1081,0.463375187,0.894736823,0.89268869,0.946135935,0.91008299,0.92930805,0.797615178
1082,0.389572942,0.912212869,0.839412968,0.910626662,0.928105501,0.911772783,0.90125767
1083,0.360055802,0.786579736,0.703807874,0.746877488,0.824467465,0.929332644,0.896330368
1084,0.364243445,0.956103132,1,0.964099263,0.940368939,0.705709538,0.562680243
1085,0.432464527,0.72227452,0.719505534,0.769924066,0.785860695,0.876487651,0.9309741
1177,0.482737287,0.947308933,0.893055734,0.910306212,0.946088507,0.946945235,0.912976095
1178,0.48665477,0.929730854,0.982065217,0.964099565,0.963985125,0.946956629,0.912975968
1179,0.470946407,0.877607599,0.823056296,0.839321108,0.928177515,0.946921219,0.913059368
1180,0.469478189,0.912160622,0.928488801,0.928291139,0.963979759,0.929291139,0.844660281
1182,0.481417543,0.859708633,0.910810793,0.892544721,0.945973032,0.946949389,0.947884611
1183,0.460166745,0.894950928,0.91050269,0.928291072,0.92812393,0.817515905,0.755999379
1185,0.477670584,0.929769337,0.94628138,0.928217642,0.964008919,0.92926687,0.930477075
1186,0.472887668,0.964851582,0.946218046,0.964100443,0.874434408,0.929337223,0.85052329
1187,0.466792841,0.859921245,0.928417592,0.928290986,0.981978028,0.947077404,0.965205723
1188,0.476798522,0.842851609,0.946550032,0.910393943,0.910410275,0.91169865,0.965176431
1189,0.448168007,0.947309713,0.982065135,1,0.922752743,0.884279572,0.793310887
1191,0.473706805,0.929779763,0.98206512,0.964099316,0.928728076,0.89713484,0.897485578
1193,0.479020405,0.912159707,0.94635443,0.910640237,0.946087004,0.895506575,0.845581697
1194,0.465536856,0.947309502,0.92841744,0.982084512,0.946113044,0.894107904,0.982592168
1195,0.477270821,0.964851267,0.946510389,0.946137675,1,0.946943724,0.897693093
1196,0.47438491,0.894846794,0.892563005,0.946137644,0.910117697,0.982300525,0.947786777
1197,0.473787095,0.894667293,0.928640846,0.892743062,0.964013665,0.929323535,0.878406037
1199,0.392552451,0.861139625,0.787506375,0.788388454,0.839279307,0.894260739,0.93034949
1201,0.329869356,0.877127203,0.768257697,0.815796705,0.910117212,0.911669041,0.895823831
1202,0.483184466,0.947309158,0.946217652,0.964100224,0.981977774,0.929463694,0.913056193
1203,0.477212452,0.929806626,0.964152597,0.946205066,0.963984372,0.91164253,0.878920065
1204,0.487947731,0.964850962,0.964127916,0.964124341,0.982101932,0.964619107,0.965210768
1206,0.491426937,0.947280463,0.964147476,0.946067403,0.963984282,0.929254702,0.930386381
1213,0.228208039,0.785822977,0.715010426,0.831160969,0.846184751,0.847735112,0.827653777
1214,0.241677907,0.860510872,0.800292073,0.784054176,0.853616796,0.694524904,0.696858914
1275,0.338823535,0.82641037,0.857286375,0.856765157,0.846709384,0.814145721,0.600989434
1276,0.327747605,0.426483479,0.458901173,0.431691828,0.373941945,0.36779705,0.40951253
1277,0.418662635,0.756705019,0.736852759,0.785987034,0.723961983,0.722863902,0.809775985
1278,0.344921675,0.439831865,0.428096468,0.393397083,0.445064497,0.427230234,0.491853669
1279,0.370917092,0.572967333,0.54596101,0.577195137,0.594447413,0.578185137,0.675526132
1280,0.333069148,0.332552706,0.410023653,0.365504125,0.41641258,0.443063447,0.478478341
1281,0.365823038,0.427061339,0.455821684,0.471414208,0.431115715,0.518717903,0.609459987
1282,0.421658876,0.790498336,0.78824308,0.755682075,0.856442126,0.634484983,0.594935395
1287,0.213467049,0.741496155,0.720704102,0.722466553,0.666597251,0.43668488,0.328194495
1288,0.302107119,0.724574955,0.70350692,0.667953045,0.769776624,0.741536696,0.677732554
1289,0.302569006,0.743687654,0.721780602,0.685785541,0.803852731,0.723148409,0.495128719
1290,0.350796319,0.72978475,0.70151396,0.790827712,0.71133796,0.676339691,0.685514941
1291,0.281973002,0.688784923,0.74188513,0.753329255,0.637504712,0.538236795,0.498001391
1293,0.167772061,0.549982879,0.501518146,0.54335428,0.57775405,0.349633699,0.393531431
1294,0.137282757,0.576654022,0.536037885,0.492669829,0.622967291,0.673649013,0.594639489
1295,0.238388258,0.645004916,0.594929187,0.624020612,0.689223298,0.591623263,0.547930386
1296,0.229958822,0.708388502,0.668114345,0.686744557,0.757180619,0.490896727,0.591464321
1299,0.263701457,0.667594971,0.675619141,0.676008584,0.643751158,0.595224405,0.550269668
1303,0.345202164,0.597495158,0.650405682,0.59060498,0.537411995,0.594721721,0.589521519
1309,0.333287466,0.656495523,0.725800613,0.737308474,0.690674459,0.799980432,0.761863479
1311,0.348996203,0.825769856,0.769800875,0.804823286,0.83874457,0.841452763,0.494308726
1318,0.335428321,0.54336522,0.416037212,0.501712448,0.493704614,0.43612378,0.51586065
1319,0.152720903,0.380853262,0.439948547,0.429155705,0.411086701,0.275458283,0.168658653
1320,0.070030633,0.16379787,0.185050486,0.193643325,0.166948598,0.398534585,0.437935585
1321,0.087833753,0.258226812,0.263475823,0.27429092,0.239188335,0.236098699,0.285107275
1322,0.417614421,0.704900646,0.699660771,0.69896069,0.698399465,0.807081988,0.861569382
1323,0.362216624,0.723144332,0.684445284,0.71779107,0.768080435,0.756504445,0.792681326
1329,0.425483693,0.894965404,0.964192769,0.982015226,0.927982154,0.842065866,0.744503568
1330,0.220780287,0.682925148,0.876776015,0.79458561,0.572640075,0.302824869,0.251097876
1331,0.260392263,0.768519674,0.794166742,0.766823375,0.579410502,0.244979414,0.011238557
1332,0.151477284,0.511688388,0.495155342,0.532502625,0.41318827,0.135642333,0
1333,0.443527444,0.964918297,0.964468675,0.946113023,0.963977523,0.964611163,0.810436192
1341,0.338041228,0.67137783,0.754581045,0.715628118,0.634168038,0.575360495,0.371655486
1348,0.262196664,0.319822133,0.268207015,0.286618239,0.287727422,0.320412802,0.349271908
1349,0.38761268,0.713243732,0.722875154,0.722552524,0.712459341,0.608006743,0.500206456
1350,0.432254885,0.756738592,0.786954654,0.787357772,0.793416077,0.755049315,0.724691551
1351,0.336176201,0.621139243,0.585609237,0.572421774,0.626834029,0.723530739,0.79366904
1352,0.444958741,0.791761446,0.805772221,0.822809081,0.857947851,0.670343975,0.759420273
1370,0.313606789,0.916779077,0.908616707,0.960241355,0.95313534,0.964618186,0.941222855
1371,0.493788038,0.964848858,0.98208586,0.964029959,1,1,0.965261223
1372,0.484301157,0.91240426,0.946348195,0.964052907,0.982004416,0.911741677,0.93038045
1373,0.48871016,0.929880159,0.946348279,0.92836905,0.928082945,0.911834648,0.916633786
1374,0.313510482,0.671675958,0.666536922,0.683854897,0.715793372,0.582951545,0.488276713
1375,0.318274718,0.672251346,0.774187124,0.736060528,0.554035166,0.518506318,0.450052344
1376,0.317206221,0.739621816,0.777945834,0.721731313,0.685420066,0.696337156,0.609183292
1377,0.372044269,0.794630451,0.823975458,0.805013466,0.682522742,0.75511971,0.710537581
1378,0.412285338,0.79062575,0.822422251,0.82180392,0.803661987,0.7393255,0.771804975
1379,0.374681194,0.79104724,0.911085276,0.847371808,0.724975195,0.667126408,0.670632576
1380,0.400543388,0.895095105,0.875913751,0.839660328,0.803443395,0.760717725,0.746277609
1381,0.416781773,0.860020602,0.876923916,0.946200639,0.892213038,0.77702979,0.702073861
1382,0.444245834,0.85970631,0.89310211,0.856761684,0.909984658,0.946917849,0.930380949
1383,0.445689239,0.896347517,0.964339445,0.964096981,0.804907115,0.756916449,0.810876004
1384,0.46371302,0.964851177,0.929246371,0.946730633,0.856447017,0.894307347,0.827411759
1385,0.444365639,0.884940075,0.982127903,0.928503441,0.916854276,0.843229812,0.77674964
1386,0.447503102,0.929928685,0.946339744,0.946223822,0.859191124,0.774409701,0.745987895
1387,0.435666962,0.826403301,0.805478498,0.822070678,0.822585364,0.790932064,0.782375219
1388,0.429052724,0.80829084,0.893829233,0.928834188,0.838816191,0.726358285,0.676904782
1389,0.319222305,0.633505324,0.631697281,0.594470763,0.663081224,0.65653524,0.659186661
1390,0.445200621,0.825567496,0.804796114,0.83928263,0.821415075,0.758939018,0.676782195
1436,0.317853979,0.519916525,0.545506632,0.591194061,0.542297241,0.495627244,0.415790586
1437,0.277467864,0.271129461,0.364469084,0.349450202,0.289504659,0.341210508,0.32079121
1438,0.347246828,0.408173763,0.412768387,0.439908489,0.426727389,0.510400664,0.443227229
1443,0.347246828,0.408174615,0.412769079,0.439909463,0.426728626,0.51040194,0.443227736
1444,0.268460561,0.355119371,0.355547434,0.317514402,0.317915021,0.379951674,0.427037741
1445,0.295046132,0.379448777,0.36857922,0.383574091,0.521635677,0.62506964,0.482365141
1446,0.282989485,0.24308745,0.233223085,0.248876576,0.244862172,0.305854015,0.339050329
1447,0.255806576,0.303087275,0.287230769,0.334806462,0.334207779,0.452711032,0.368499872
1448,0.28675576,0.462464752,0.418124226,0.445525185,0.461852973,0.445879731,0.355939572
1449,0.314456687,0.461629084,0.46015007,0.461704157,0.434020041,0.464995315,0.403660517
1450,0.362082963,0.825507877,0.893286649,0.857088897,0.804035043,0.640974025,0.494705248
1451,0.363363528,0.773923619,0.857952848,0.80417548,0.821836745,0.659614058,0.470922087
1479,0.22583253,0.659957281,0.620989973,0.635047803,0.656344524,0.705077795,0.668195957
1480,0.298962271,0.714815965,0.674983984,0.722980913,0.770212099,0.659729268,0.539717932
1481,0.354366463,0.831364947,0.928482472,0.87454959,0.778078722,0.673919726,0.492630074
1482,0.38240274,0.881821938,0.946322475,0.910231132,0.829389737,0.680971074,0.732123954
1483,0.381053746,0.929931112,0.96457227,0.910964056,0.856775173,0.730311611,0.517298579
1484,0.413399478,0.947307212,0.928680532,0.982082543,0.833521499,0.758432811,0.84514723
1485,0.411557302,0.862021761,0.917059648,0.931022458,0.892304329,0.911596826,0.762145002
1495,0.011363803,0.149789407,0.106113069,0.10003022,0.137158729,0.242314786,0.281918877
1496,0.074860367,0.49150405,0.55114999,0.457869225,0.491530163,0.427415333,0.596570737
1519,0.399495386,0.676213212,0.606885816,0.625072364,0.681556335,0.825344691,0.913054653
1520,0.369326015,0.614304958,0.601588618,0.613535977,0.614024238,0.667390306,0.664325199
1525,0.40174855,0.890612234,0.7946368,0.847568148,0.842375358,0.761818765,0.679318074
1526,0.459668794,0.859702495,0.911331868,0.892382531,0.858135378,0.718951314,0.732749838
1532,0.327126473,0.565534099,0.555619018,0.553520601,0.62336203,0.62920216,0.663051781
1533,0.383607351,0.723188733,0.750003069,0.788852699,0.731495048,0.725604441,0.631670275
1535,0.362832233,0.794265543,0.822261163,0.818421401,0.727437842,0.73300745,0.953861827
1536,0.381818102,0.706035398,0.790034544,0.794581432,0.799587649,0.832020542,0.895844012
1541,0.391570721,0.94738403,0.928501436,0.928259554,0.892272992,0.947747757,0.772090777
1542,0.328675733,0.894694696,0.928475653,0.910596884,0.874142618,0.94702999,0.843899846
1544,0.391012504,0.912283445,0.964147525,0.914439206,0.87427816,0.916266589,0.806331407
1545,0.457670891,0.982419997,0.982064582,0.928215536,0.899059988,0.781869483,0.747359401
1546,0.449028348,0.843858078,0.946216328,0.878150599,0.860703148,0.826111187,0.762084412
1547,0.394796106,0.912399695,0.892938044,0.964098665,0.927976961,0.894042243,0.845066443
1558,0.378702756,0.804618209,0.846158865,0.822401151,0.682245001,0.605170716,0.61426935
1559,0.294273186,0.622119127,0.546635749,0.552871649,0.645276149,0.721832967,0.740752043
1560,0.335854224,0.743212159,0.738068588,0.789147736,0.756647826,0.590541517,0.630353141
1561,0.272204464,0.667633929,0.671123652,0.670608573,0.722881855,0.775686569,0.777945362
1567,0.167218201,0.343392567,0.30257976,0.352280287,0.398119777,0.384822482,0.326686753
1568,0.174045555,0.344234884,0.361909143,0.372665363,0.358238032,0.487624514,0.59865644
1569,0.372590617,0.591679796,0.599426961,0.597565092,0.702822071,0.728915359,0.660866044
1605,0.479883432,0.894696634,0.946288942,0.928489473,0.946042806,0.946919763,0.913078509
1606,0.479090839,0.877246489,0.911275733,0.928378795,0.946118134,0.964619266,0.965176233
1607,0.479980855,0.877340577,0.946288913,0.910529327,0.910206712,0.929345761,0.895656633
1608,0.476497337,0.929729425,0.928614644,0.946140034,0.946132686,0.946981683,0.965433347
1609,0.48544462,0.947309081,0.946439015,0.964166264,0.981977738,0.946919465,0.896602897
1610,0.475487578,0.964840622,0.982065012,0.98201459,0.928058534,0.964619071,0.930983998
1611,0.476311998,0.912158808,0.893409985,0.928154541,0.964035996,0.964612169,0.913922952
1612,0.486087144,0.929815645,0.96419705,0.928290496,0.927978152,0.964635671,0.947853437
1613,0.490773728,0.982430536,0.982062849,1,0.964013158,0.929334825,0.930348685
1632,0.178196148,0.569501413,0.537633589,0.555337472,0.570502083,0.682190132,0.827916787
1633,0.149485131,0.581645893,0.610872415,0.544631403,0.454984505,0.362255598,0.566350847
1634,0.128756362,0.467607139,0.495036241,0.531144494,0.373073074,0.397509151,0.423431552
1635,0.159337059,0.693705988,0.612302841,0.654239348,0.678282125,0.636301054,0.676255957
1677,0.096766376,0.170522812,0.222825847,0.224067161,0.278713945,0.305492435,0.467410171
1678,0.247305447,0.60093292,0.670767458,0.631407266,0.552665167,0.502139085,0.355252638
1680,0.257969857,0.503851076,0.539397254,0.589588823,0.586049521,0.774124886,0.712064566
1726,0.442843202,0.860291746,0.875236404,0.910641478,0.910211559,0.929361144,0.895995996
1727,0.460947614,0.895070094,0.857048619,0.892342174,0.946118257,0.946946339,0.947887331
1729,0.443297047,0.842379975,0.87492324,0.910530584,0.892107748,0.894659175,0.861817883
1730,0.45525784,0.859705717,0.839887908,0.839209359,0.928014641,0.911639755,0.878601474
1733,0.386641728,0.788101303,0.783719487,0.794051113,0.874417981,0.894137359,0.844221975
1745,0.369731327,0.775396914,0.807021436,0.790614132,0.752601263,0.687685777,0.694705882
1746,0.44451437,0.826867374,0.772732828,0.806090708,0.821788666,0.841621204,0.862362432
1747,0.44586165,0.894825315,0.893412988,0.893282231,0.856773795,0.859159451,0.8098081
1748,0.429657451,0.860036734,0.875985296,0.893462104,0.821271232,0.859206579,0.820869414
1749,0.429372342,0.843318108,0.893172625,0.893125429,0.847512907,0.824929081,0.759543821
1750,0.447075715,0.826556732,0.928685331,0.910638104,0.838963831,0.876445032,0.861796288
1755,0.447955181,0.860177563,0.857288799,0.856660933,0.892916152,0.929361044,0.895663254
1766,0.42195195,0.67719375,0.703785378,0.690221029,0.754687415,0.807128979,0.896092916
1776,0.345860437,0.825612149,0.839475663,0.85729777,0.78602878,0.789485218,0.777850591
1777,0.34982463,0.842979437,0.804588806,0.822260967,0.839268997,0.756624838,0.51366962
1779,0.31629364,0.677263201,0.606369868,0.639800194,0.718964657,0.737789109,0.779517576
1782,0.092227053,0.238824736,0.23591479,0.195617365,0.241497613,0.226800605,0.170588838
1783,0.213997285,0.247842997,0.307955734,0.291559461,0.253659928,0.326053534,0.272746368
1784,0.205111862,0.326766008,0.282880554,0.30436586,0.314641492,0.199238317,0.208743272
1785,0.275426849,0.381229663,0.371757789,0.384611959,0.487070398,0.558288264,0.644961524
1786,0.312074797,0.498384713,0.515424962,0.480344733,0.439681357,0.443945149,0.45620323
1787,0.279230109,0.419245797,0.371537682,0.449060915,0.384413596,0.405489861,0.513182304
1788,0.204055124,0.433186833,0.502855508,0.459613953,0.389081314,0.425759515,0.411361696
1789,0.231361074,0.498977567,0.515848346,0.514024759,0.526605202,0.469134425,0.548160628
1791,0.117215846,0.306062755,0.254624256,0.27142845,0.356620986,0.361891842,0.341273257
1792,0.115915718,0.307746255,0.291237722,0.34871397,0.235383206,0.110155722,0.123409159
1793,0.164605044,0.174915461,0.140742379,0.173774271,0.207276259,0.273148806,0.364145589
1794,0.216088831,0.285561224,0.304257618,0.31393959,0.211317549,0.268297361,0.374276096
1795,0.114878328,0.097857751,0.141209978,0.147774482,0.145721825,0.167615851,0.160504392
1796,0.231971368,0.483701938,0.413032447,0.502694197,0.347121277,0.254265963,0.415473136
1797,0.433807434,0.866444328,0.892807525,0.878619452,0.877398545,0.947002935,0.795335525
1798,0.417758917,0.860229921,0.857276966,0.874568289,0.928197422,0.846183052,0.830852707
1799,0.368379657,0.773602585,0.734747437,0.786239565,0.856447374,0.824993168,0.683487921
1800,0.170599343,0.569267718,0.550457353,0.518269512,0.631118298,0.808679446,0.674127947
1801,0.279719179,0.673547973,0.575523546,0.667405657,0.753295599,0.789458344,0.690618051
1802,0.32227277,0.84475196,0.804645802,0.804648833,0.910172086,0.807369971,0.722492266
1803,0.365437293,0.807469494,0.770602927,0.821474015,0.910288155,0.676245888,0.605688305
1805,0.462083461,0.912183434,0.893046075,0.892524348,0.928006638,0.894398389,0.895823378
1806,0.322341863,0.859830603,0.804655402,0.769433548,0.892082496,0.902340062,0.581018287
1807,0.225738582,0.538821599,0.583689084,0.503953814,0.573726754,0.460476938,0.481938335
1808,0.298095554,0.757944289,0.737202968,0.717672722,0.804130629,0.693307189,0.471546621
1809,0.259617535,0.687196041,0.631055627,0.636487823,0.665784316,0.570109635,0.230260262
1812,0.117085603,0.580901277,0.570936832,0.573386028,0.606666096,0.592182796,0.504422431
1813,0.267789142,0.739942961,0.723677261,0.752808448,0.791766912,0.525249546,0.570989651
1814,0.239034541,0.602164373,0.64905675,0.613266087,0.704537662,0.534392992,0.555206492
1815,0.070734758,0.509158243,0.453937601,0.499822291,0.432826505,0.520255619,0.606213902
1816,0.288255134,0.688746756,0.631375362,0.689340807,0.752633254,0.611668597,0.556955589
1817,0.260523198,0.652468547,0.590407941,0.64500698,0.518664195,0.522476099,0.638294238
1818,0.263117124,0.625179577,0.581081601,0.631385246,0.613526995,0.510532762,0.475566826
1819,0.317946295,0.790860862,0.735962395,0.803713321,0.839046719,0.673998423,0.616801905
1820,0.174634689,0.607184813,0.62886312,0.633690455,0.594945482,0.499852316,0.456289019
1821,0.348553103,0.451717199,0.342976856,0.39777121,0.518862705,0.67394355,0.660242326
1822,0.079274851,0.314628808,0.364506522,0.30623336,0.24232548,0.352011058,0.240457134
1823,0.098750261,0.417128472,0.422449766,0.466572609,0.40040002,0.381243149,0.390507912
1824,0.18065042,0.480970805,0.427961043,0.43207007,0.429686909,0.400451543,0.245409744
1825,0.173298999,0.399669913,0.397717387,0.440217258,0.544606166,0.359051428,0.353188729
1826,0.187673572,0.564926701,0.439896808,0.44368591,0.588244591,0.371488522,0.266256452
1827,0.225106651,0.414639597,0.304830601,0.351934282,0.343156308,0.272824479,0.518917577
1828,0.21902232,0.420572078,0.393027901,0.438320264,0.420276026,0.392025793,0.346972741
1829,0.245724593,0.274133062,0.210393043,0.24566197,0.276447425,0.371404501,0.333747198
1830,0.310327356,0.312787284,0.253169512,0.289862806,0.342837221,0.450866146,0.678316673
1831,0.028883574,0.233421579,0.183864385,0.138452509,0.242335329,0.20915391,0.194118765
1832,0.128530142,0.296212809,0.409697899,0.386320997,0.185887697,0.211245774,0.246189034
1833,0.135227928,0.180779858,0.108549915,0.11329401,0.33196865,0.422497568,0.273013115
1834,0.085156137,0.228643418,0.272421257,0.274308484,0.214247452,0.274843591,0.180565776
1835,0.084726664,0.087603938,0.06047202,0.055311821,0.111567972,0.146055763,0.34838537
1836,0.291715241,0.431000958,0.545514124,0.502352581,0.329676694,0.385459173,0.498575772
1837,0.301619983,0.489407002,0.514722238,0.534129727,0.478618778,0.45851334,0.396457489
1838,0.393044879,0.613824004,0.582111596,0.685475306,0.63277666,0.756206425,0.609053473
1839,0.330059324,0.563857518,0.453195075,0.507283243,0.622416477,0.67152919,0.669999525
1840,0.358099752,0.774562329,0.769627024,0.804118436,0.786660255,0.687464874,0.715644803
1841,0.340629937,0.778476075,0.741488298,0.725119848,0.752887407,0.84166316,0.744770101
1842,0.272380038,0.761519351,0.645739655,0.693686053,0.804408051,0.721793519,0.650200162
1843,0.263013341,0.623108723,0.652409577,0.640845833,0.707345478,0.688202416,0.615982673
1844,0.32166463,0.677189571,0.687723947,0.708134163,0.771250447,0.738084708,0.726924861
1845,0.281939254,0.809023296,0.755348201,0.719110883,0.786535166,0.746686307,0.58793393
1846,0.338417393,0.725820338,0.72141312,0.720459819,0.769205462,0.759474096,0.585107957
1847,0.224777076,0.67517929,0.606716973,0.673613725,0.822557557,0.709863445,0.667844893
1848,0.293831324,0.741067834,0.754373281,0.787884877,0.755459722,0.706280238,0.639171632
1860,0.27319931,0.641463199,0.586655378,0.619052056,0.770126709,0.711174762,0.685478865
1861,0.317467524,0.73985103,0.718383431,0.753377407,0.822312565,0.742883563,0.717856425
