name,PF,PD_5,PD_6,PD_7,PD_8,PD_9,PD_10
23717,0.219348235,0.497306747,0.640544069,0.642032366,0.439793663,0.367824537,0.180494288
23718,0.216545834,0.547872735,0.711134994,0.611845533,0.423335717,0.316938647,0.356158558
23719,0.246178318,0.486997106,0.62118892,0.565222261,0.402926099,0.436079863,0.520939889
23720,0.31024561,0.626940077,0.654396401,0.667500931,0.540121887,0.525637465,0.508068934
23721,0.199434184,0.228615408,0.236221114,0.210283228,0.165874376,0.193896534,0.266870211
23722,0.229555019,0.203669286,0.248553019,0.227205274,0.235903603,0.25556116,0.252559632
23723,0.228508658,0.295235143,0.283368377,0.295009579,0.29765763,0.414811973,0.484914598
23726,0.144866294,0.61241799,0.537169278,0.479635778,0.589452529,0.504397103,0.384725121
23727,0.133279866,0.353087885,0.483324141,0.46347315,0.317505964,0.256424564,0.188839192
23728,0.132044642,0.565679221,0.619785892,0.585260473,0.330188242,0.23283595,0.144678489
23729,0.282834213,0.563206375,0.490404217,0.521403306,0.551126522,0.527246018,0.481493405
23731,0.360227431,0.558993215,0.659192296,0.55131473,0.549586609,0.637204271,0.534577988
23732,0.242277563,0.317055458,0.258611209,0.327210721,0.355697739,0.359441494,0.296486171
23733,0.260564079,0.436154068,0.440826945,0.45967163,0.471963845,0.464092906,0.506506969
23734,0.332336228,0.627405504,0.617325758,0.625888249,0.570526399,0.605774169,0.612443669
23735,0.30851011,0.589385801,0.611292633,0.67147825,0.617377151,0.545756919,0.547929937
23736,0.263906654,0.592248821,0.628685143,0.67482951,0.482028148,0.418612661,0.261193631
23737,0.103566912,0.201169994,0.265207076,0.206533794,0.238722952,0.395920105,0.366250286
23739,0.314859233,0.493763265,0.512428283,0.532686019,0.531354558,0.538268837,0.574817958
23740,0.363672149,0.46546812,0.525359169,0.528252737,0.539911101,0.581744321,0.724547613
23741,0.332574723,0.561377143,0.495540373,0.525135776,0.552258642,0.653601896,0.504217559
23742,0.343911017,0.555389049,0.507729284,0.560039828,0.622307925,0.581179864,0.597318336
23743,0.126589054,0.398285006,0.515250549,0.538098942,0.473909781,0.571807686,0.598071593
23744,0.184492238,0.553862402,0.639294533,0.593528597,0.595254007,0.663587934,0.53655667
23745,0.144293086,0.40231722,0.571872926,0.542199692,0.350924894,0.379093373,0.25090225
23746,0.230021121,0.4149784,0.489906817,0.449693343,0.363955126,0.374718962,0.257141817
23747,0.295737796,0.418257479,0.449750916,0.469978728,0.508890975,0.462392637,0.441117675
23748,0.278196114,0.402634283,0.565510313,0.543320242,0.417440796,0.381886292,0.402548266
23750,0.053445139,0.345380001,0.327409574,0.334656807,0.394087765,0.36522248,0.208971241
23751,0.009247381,0.051027115,0.012411717,0.036212493,0.043683398,0.093725781,0.215737788
23752,0.029549271,0.051762736,0.036106348,0.033282519,0.007722333,0,0.042664517
23753,0.202720269,0.349247112,0.340386623,0.317969803,0.41376897,0.249263645,0.118626253
23755,0.285511817,0.362950833,0.337843996,0.41461574,0.317880719,0.362981673,0.47764628
23756,0.221785976,0.390552183,0.460163273,0.410225317,0.482803298,0.517871116,0.613135897
23757,0.143972705,0.323619584,0.370964124,0.388156427,0.29427435,0.217333186,0.201964895
23758,0.283887417,0.703696279,0.699640281,0.712164351,0.821247237,0.790005708,0.687223283
23759,0.251678723,0.469118099,0.630106365,0.536779322,0.476419838,0.564031086,0.473904468
23760,0.17304101,0.546429633,0.675910687,0.526248308,0.513615354,0.411012281,0.273416766
23761,0.199235312,0.542101295,0.529277421,0.46430559,0.5866431,0.59715222,0.502320533
23765,0.049347317,0.214164884,0.214802315,0.19662874,0.229924286,0.365038258,0.446958345
23766,0.152749182,0.324270643,0.292072067,0.362210806,0.322166859,0.481290739,0.583119275
23767,0.102970989,0.298033406,0.426062197,0.389108626,0.289029943,0.190880764,0.271779967
23768,0.086871954,0.124625059,0.152691099,0.160950412,0.222298722,0.227046837,0.201167523
23770,0.316043131,0.600857027,0.657484529,0.625553159,0.491484377,0.359815068,0.455384546
23772,0.084460865,0.163113372,0.147762438,0.155079329,0.202299918,0.207091039,0.194686434
23773,0.081696337,0.288634576,0.329300429,0.331821342,0.243311782,0.268771279,0.266459759
23774,0.118357764,0.161643153,0.185675054,0.198524736,0.148595267,0.137656175,0.267529408
23779,0.123446559,0.176478937,0.21566719,0.184636894,0.180147128,0.302812008,0.231451734
23780,0.146171429,0.400454567,0.343562589,0.369351984,0.429939946,0.550777205,0.573614686
23781,0.206668073,0.463840911,0.429417964,0.456857898,0.57152958,0.571767573,0.662883026
23782,0.295550943,0.485095697,0.514043073,0.524414059,0.419280149,0.705859039,0.684276018
23786,0.180664437,0.264368453,0.265890552,0.253692208,0.256091153,0.399065885,0.611274755
23789,0.230025925,0.54640688,0.511631156,0.533297808,0.644538282,0.506311522,0.293891595
23790,0.049373594,0.245135771,0.254424841,0.167887323,0.257228439,0.383609644,0.369699577
23791,0.23477297,0.261027802,0.418566874,0.347497473,0.245533224,0.311838527,0.327358406
23792,0.058787522,0.40022376,0.412548396,0.421511412,0.413632763,0.267663795,0.148828392
23794,0.367895255,0.473709105,0.503635734,0.500603763,0.547973703,0.704360233,0.654820421
23795,0.233469638,0.382810488,0.358494711,0.376428473,0.375808152,0.468021501,0.578124742
23801,0.248648516,0.279811583,0.457192778,0.373127532,0.234336473,0.248803503,0.209690486
23803,0.207166887,0.138359621,0.146488097,0.14266521,0.202128051,0.274606976,0.370031986
23804,0.186698652,0.256076655,0.23602021,0.28093202,0.298297812,0.278410022,0.227350074
23805,0.251893173,0.418392953,0.314903156,0.350986045,0.399233606,0.45130406,0.348677115
23806,0.251829118,0.222972022,0.189536846,0.200681169,0.246189384,0.378718372,0.428233984
23807,0.164580866,0.219626179,0.24962435,0.249414225,0.30717137,0.369241291,0.311963363
23808,0.148113941,0.304748034,0.280000296,0.300501357,0.291978104,0.283748865,0.229727976
23809,0.181738495,0.274274896,0.27825396,0.283764927,0.264185299,0.512469539,0.47984805
23810,0.167255256,0.399646388,0.411172043,0.386010876,0.444214369,0.470638321,0.614279661
23811,0.182930534,0.530416856,0.560489279,0.575719801,0.521908826,0.478311443,0.425378031
23812,0.185080357,0.575035897,0.553333364,0.625412401,0.556719457,0.226243978,0.33784538
23813,0.108144029,0.224738759,0.309974846,0.320714946,0.272889119,0.309884424,0.366368644
23814,0.250917697,0.770375412,0.72048484,0.703688538,0.572380967,0.457424558,0.436663044
23815,0.146361512,0.133609769,0.213657458,0.168591899,0.10391766,0.1761455,0.26879112
23816,0.146361512,0.13360965,0.213657451,0.168591927,0.103917525,0.176145415,0.268791117
23817,0.127251999,0.563127349,0.513773582,0.51210849,0.463201384,0.438461158,0.294004363
23818,0.278648479,0.311009184,0.3895067,0.292501761,0.334949124,0.456338184,0.515918862
23819,0.280837325,0.454757179,0.389914953,0.407995462,0.458163209,0.479890103,0.46604917
23821,0.131940295,0.670520068,0.816661984,0.727764398,0.539107252,0.190473417,0.138936079
23824,0.322197855,0.487161023,0.443188482,0.505633856,0.511312836,0.571674206,0.533496068
23826,0.208379466,0.514398917,0.573578747,0.530959095,0.498305191,0.519790065,0.54310552
23827,0.27343522,0.474679942,0.488709428,0.489602386,0.487544615,0.592903322,0.531127656
23828,0.198783376,0.518130685,0.562765151,0.521097144,0.52592473,0.489568224,0.224738198
23829,0.195069304,0.59946826,0.64931759,0.630067044,0.517220021,0.409558506,0.225992462
23830,0.191198858,0.420887929,0.349949844,0.361191547,0.395893031,0.240400472,0.298985602
23831,0.09275942,0.106418482,0.121253378,0.155352285,0.15427974,0.266968576,0.449200988
23832,0.151159797,0.242151852,0.369838922,0.288039093,0.179957263,0.158216528,0.221654617
23834,0.217873428,0.641171072,0.605879105,0.608716374,0.598173392,0.324348944,0.208645561
23835,0.034660471,0.236670835,0.228406918,0.221384985,0.259713238,0.193465235,0.08847603
23836,0.008737275,0.121405156,0.12978815,0.066542255,0.180427052,0.187062219,0.095988774
23837,0.156117074,0.245894268,0.269526792,0.28879228,0.30277236,0.267841472,0.24336986
23838,0.00879882,0.135618636,0.212359602,0.19861933,0.265235775,0.106242752,0.071519795
23839,0.11252002,0.232465907,0.207166684,0.187623941,0.184239203,0.221611117,0.216941812
23840,0.173860052,0.405438196,0.401587949,0.388646375,0.501461153,0.421055663,0.37264455
23841,0.15847006,0.485664708,0.454785012,0.515431763,0.440887969,0.342658646,0.342090416
23842,0.094804857,0.459377727,0.434157655,0.425038113,0.408388716,0.480711925,0.268136916
23843,0.056267775,0.202839338,0.235448856,0.151600405,0.098896176,0.168213678,0.323618414
23844,0.062534344,0.424907364,0.316232443,0.353354527,0.274164671,0.121116361,0.073935651
23845,0.08934034,0.131844939,0.076296545,0.185515196,0.150569819,0.077787892,0
23846,0.164495247,0.451566587,0.422070976,0.48569617,0.41724926,0.336611781,0.136686322
23847,0.020124295,0.098168947,0.071163647,0.068817561,0.139493524,0.157300865,0.07867743
23849,0.143891763,0.12676258,0.154884855,0.125971335,0.131050264,0.23021078,0.246290304
23850,0.106256302,0.241769794,0.180178366,0.230920921,0.195891419,0.37417555,0.259231507
23851,0.115531163,0.424416695,0.468415486,0.403974451,0.411599503,0.398823804,0.390177291
23859,0.160522124,0.173663975,0.153443478,0.195103696,0.209106233,0.277470058,0.327105096
23860,0.228655752,0.266624242,0.349819255,0.377454623,0.305459675,0.210526221,0.233173863
23861,0.212494773,0.394012808,0.420069605,0.368454746,0.40277476,0.256126738,0.162391308
23862,0.17342098,0.343765165,0.293744519,0.298098046,0.466534786,0.591635298,0.479141039
23863,0.135765832,0.25169966,0.166750818,0.216529167,0.290360637,0.325606825,0.232338853
23864,0.125704063,0.188688078,0.165311892,0.181901945,0.199262691,0.213741981,0.156660955
23865,0.208548455,0.459781557,0.494070756,0.479043196,0.54892622,0.60882113,0.357065365
23867,0.256046216,0.703708628,0.667042242,0.68399901,0.716055248,0.705236941,0.360530612
23868,0.279361418,0.721593709,0.699822746,0.733964902,0.786056832,0.65878021,0.488479013
23871,0.314066621,0.466758192,0.399643177,0.47201855,0.48581992,0.495829647,0.412751973
23872,0.283512056,0.23387255,0.220068157,0.217355797,0.317005028,0.449941151,0.657840174
23873,0.291172533,0.407778993,0.567119902,0.48063305,0.277989053,0.337814411,0.382920226
23874,0.318495719,0.419356723,0.417105082,0.446867343,0.448115765,0.516726498,0.454390254
23875,0.190916309,0.638371728,0.550198702,0.585940875,0.643617234,0.458528128,0.375353466
23876,0.195350879,0.559774227,0.447973357,0.497309067,0.566064065,0.472119675,0.508190606
23877,0.190061523,0.54327832,0.635336366,0.614805107,0.554034756,0.689870791,0.636245183
23879,0.091765469,0.276576894,0.347532035,0.347982957,0.343983917,0.23835148,0.228578011
23880,0.112046599,0.308209073,0.401642105,0.272678029,0.280971894,0.346632998,0.316531817
23881,0.162903267,0.413344344,0.50020824,0.388507498,0.375690983,0.459811186,0.390347488
23887,0.16580232,0.523220718,0.459340228,0.506305686,0.666861518,0.669923553,0.37258191
23889,0.242354789,0.574121091,0.44898651,0.510911685,0.633664009,0.655426524,0.590816379
23890,0.042023097,0.251245282,0.201214375,0.2465534,0.402857378,0.372651695,0.466905414
23891,0.068681656,0.306587356,0.254016738,0.276011103,0.352728845,0.515000165,0.431360065
23892,0.039630075,0.430793744,0.255589075,0.350646145,0.53352251,0.459427976,0.331333708
23893,0.263957877,0.448295278,0.439017758,0.457315567,0.461479036,0.422280003,0.600276451
23894,0.165218537,0.318789408,0.338589682,0.316422662,0.290392513,0.278136262,0.244366352
23896,0.306543082,0.410946626,0.409854568,0.401481115,0.423452386,0.597314606,0.643939343
23897,0.407705139,0.769478059,0.787591012,0.786927083,0.840273832,0.77219164,0.725260682
23898,0.352779885,0.624183581,0.636326506,0.604417678,0.606150613,0.514741147,0.468352715
23899,0.3554842,0.75238622,0.754462008,0.788913982,0.785961609,0.52610023,0.663091426
23900,0.278757774,0.778087729,0.771401592,0.775945567,0.688726865,0.637740375,0.731599891
23903,0.22119424,0.622441024,0.528264914,0.604497653,0.715691978,0.786351003,0.431876579
23904,0.148561249,0.685825141,0.617723077,0.667719299,0.704787791,0.510775755,0.37898403
23905,0.139955985,0.570234208,0.65428974,0.62067292,0.549829414,0.557692862,0.506610249
23906,0.194990086,0.68517934,0.795244606,0.78197681,0.681334723,0.48474687,0.401528114
23909,0.292140292,0.51488418,0.475980972,0.484745586,0.676452374,0.621574973,0.514520046
23910,0.334353878,0.522485651,0.471571029,0.517439977,0.583834824,0.591156577,0.730754878
23911,0.331469814,0.70072341,0.607951954,0.635696821,0.640237706,0.616605212,0.450009358
23912,0.317546331,0.49183302,0.487267065,0.498090984,0.563457917,0.564031781,0.508921973
23914,0.237741588,0.338265798,0.268470837,0.333203067,0.43145837,0.465301767,0.374003615
23915,0.371185039,0.686391037,0.772444409,0.772883927,0.733391675,0.672648563,0.641670077
23916,0.338457707,0.621847644,0.672264991,0.668526916,0.63404086,0.59177518,0.549948027
23922,0.300814639,0.497327316,0.507905568,0.490627181,0.481470483,0.542372992,0.536062447
23923,0.358590132,0.619376971,0.707096132,0.685759063,0.568878622,0.606660423,0.638587562
23924,0.375275856,0.621573138,0.563644795,0.559127245,0.631138131,0.703216205,0.576827483
23925,0.403411391,0.689388682,0.701535663,0.718178271,0.737122101,0.677438807,0.70913049
23926,0.357202039,0.537349547,0.451161852,0.487420451,0.549451341,0.654553652,0.633555331
23927,0.348275153,0.523477528,0.601994509,0.547483038,0.438656494,0.51189516,0.690931349
23932,0.214498454,0.412616601,0.506019527,0.411389502,0.408202016,0.386532313,0.342264955
23933,0.17627137,0.130563764,0.169110485,0.146532887,0.180230784,0.322861208,0.30302809
23934,0.205098827,0.53851967,0.546367328,0.589475374,0.515814808,0.531721829,0.392027292
23935,0.27787138,0.655838931,0.718640518,0.736425099,0.669237674,0.633268184,0.639065507
23937,0.239110728,0.65650098,0.704294195,0.722692306,0.627243827,0.449783545,0.435536961
23938,0.233056532,0.55234838,0.651702538,0.572652387,0.659826682,0.527611498,0.460231336
23939,0.383511302,0.806381721,0.839835301,0.827478749,0.635477209,0.541274437,0.516818982
23940,0.398352609,0.761962984,0.806459988,0.806412479,0.690936629,0.582171883,0.636861743
23941,0.329692358,0.881684942,0.862219871,0.911466485,0.638898774,0.662617534,0.496771599
23942,0.338307931,0.722047566,0.810352953,0.892630285,0.538032532,0.426134549,0.402716943
23943,0.196122168,0.549376825,0.568683974,0.589841133,0.485948178,0.385719766,0.417751431
23944,0.159098096,0.545210692,0.524007435,0.558509693,0.428984507,0.365748505,0.376005147
23945,0.134515445,0.502428872,0.53861219,0.504793247,0.436990323,0.361231905,0.284208684
23946,0.145523264,0.529882175,0.592691101,0.465048318,0.521559338,0.492745497,0.465708047
23947,0.187048224,0.498258608,0.756383839,0.706170062,0.443725217,0.453857318,0.308955329
23948,0.273627962,0.452551559,0.431622593,0.444532312,0.491284446,0.452807417,0.536509782
23951,0.215588246,0.81279937,0.824342663,0.821959463,0.798684828,0.536570495,0.458373586
23952,0.148080599,0.660811786,0.593122948,0.64279249,0.600377274,0.608856088,0.499367241
23953,0.08364525,0.536062075,0.550033006,0.488721773,0.42927199,0.483195491,0.468197367
23954,0.145973508,0.660057237,0.674117513,0.632625122,0.475939339,0.322484675,0.345941248
23956,0.26705027,0.526411874,0.485526635,0.48668401,0.668737344,0.610836176,0.563103625
23957,0.20888871,0.338807464,0.284419797,0.299966383,0.394666353,0.43155255,0.596504902
23958,0.236138914,0.321137052,0.401852142,0.387540612,0.294903564,0.227946244,0.339617329
23959,0.125224445,0.340256507,0.262725528,0.282584094,0.32264025,0.348942829,0.462684019
23960,0.181656132,0.530924711,0.513828351,0.498745822,0.499230826,0.548234696,0.633733552
23961,0.161285816,0.652960782,0.530945218,0.585643274,0.723506618,0.573842366,0.441151667
23962,0.188785818,0.711843091,0.748474585,0.747170232,0.822261052,0.57723067,0.506280513
23963,0.314497287,0.56051869,0.492019907,0.533333664,0.603484066,0.677109594,0.624457438
23964,0.356197789,0.645450059,0.60066687,0.675316651,0.734704209,0.790337672,0.746367212
23965,0.340084718,0.692940895,0.658135461,0.720133685,0.668752033,0.665792837,0.701348917
23966,0.37971484,0.77453603,0.634458769,0.702075612,0.740019956,0.56180067,0.649316071
23967,0.31121508,0.543455328,0.706857858,0.5925938,0.503078048,0.59700778,0.591017049
23970,0.201176054,0.49859972,0.488099645,0.550846745,0.426430982,0.35192877,0.285195732
23971,0.165302976,0.26875119,0.326876586,0.291339982,0.32242662,0.3483726,0.396661914
23973,0.231849775,0.408024626,0.470079436,0.549595845,0.373729105,0.338103238,0.089791258
23974,0.11671247,0.295051511,0.26554728,0.280432211,0.370136152,0.35490586,0.222246299
23976,0.213243106,0.335116829,0.3715711,0.395741832,0.357286296,0.347086029,0.111644679
23977,0.275251187,0.414485907,0.403197248,0.386251148,0.464782821,0.438430108,0.524889616
23978,0.255838257,0.310257678,0.359008353,0.435547805,0.317138979,0.326861311,0.275900547
23979,0.274782521,0.417917313,0.453863536,0.47223362,0.475965746,0.642638927,0.534077811
23980,0.19850726,0.376710664,0.362485473,0.383148378,0.367727869,0.334097953,0.337366709
23982,0.244619743,0.677146891,0.646089011,0.655636846,0.686973972,0.658231906,0.349661367
23983,0.205270044,0.665520051,0.649736916,0.734085498,0.743557169,0.555095513,0.126913545
23984,0.169627443,0.621726213,0.566122675,0.631899196,0.733833354,0.539890137,0.073090108
23987,0.112073507,0.628662694,0.569248453,0.615026268,0.47967588,0.41550287,0.430584443
23988,0.271338173,0.58186955,0.546736494,0.615591586,0.539894258,0.670411976,0.693035255
23990,0.398913139,0.691309718,0.717326264,0.702327401,0.735359528,0.771709912,0.860769725
23994,0.355194105,0.528171905,0.488008687,0.581956372,0.647778972,0.671044169,0.676518825
23995,0.228013378,0.460287749,0.644142072,0.633082837,0.326155855,0.372666893,0.379734347
23996,0.304048173,0.451178702,0.363034019,0.427835397,0.51707104,0.738034094,0.760148728
23997,0.264279349,0.285302,0.316585101,0.328302885,0.276856976,0.301873388,0.329505346
23998,0.302026773,0.545938964,0.507048488,0.496042856,0.604579784,0.56928417,0.410296273
23999,0.264440225,0.254219459,0.255641367,0.218927886,0.431265269,0.684099513,0.403843804
24000,0.175674307,0.49851232,0.413741554,0.563036155,0.643780208,0.616912614,0.382527215
24001,0.215387792,0.149479849,0.147529654,0.142159612,0.169219054,0.259615901,0.385499027
24002,0.296015689,0.521709741,0.529985238,0.474270992,0.594961877,0.688249738,0.743434745
24003,0.004506504,0.157418141,0.151496144,0.163273476,0.01695109,0.124160042,0.050024197
24004,0.012235339,0.082913547,0.1026838,0.120598155,0.157975586,0.22701929,0.280894953
24005,0.003205902,0.097740372,0.021664922,0.025631079,0.233327503,0.103841344,0.156074169
24006,0.001596324,0,0.018688503,0,0,0.067406842,0.052244055
24007,0.197481853,0.59510278,0.562747783,0.56493893,0.621820991,0.742973865,0.528750596
24008,0.259934598,0.743718374,0.688235417,0.72111759,0.692528157,0.609817274,0.503478261
24009,0.010810804,0.101039911,0.11733507,0.140087433,0.125271203,0.334762208,0.360998481
24010,0.055770967,0.371208954,0.317837726,0.342715482,0.357173184,0.249058148,0.12942399
24011,0.081516796,0.291247441,0.301418064,0.289900426,0.272076822,0.364537906,0.26170384
24012,0.293863278,0.363277286,0.417272713,0.438037642,0.463631581,0.462114753,0.432588631
24013,0.211746597,0.3801939,0.336108949,0.358370619,0.359788258,0.378369356,0.443271982
24014,0.370185274,0.364640671,0.320201938,0.343178271,0.428220832,0.73745172,0.709235058
24015,0.268560739,0.335206989,0.296802364,0.318486439,0.423443129,0.48085013,0.384542449
24016,0.40524245,0.626042886,0.648512365,0.647269956,0.684134983,0.721328445,0.809201854
24019,0.179416621,0.200842372,0.148919572,0.172395851,0.127920092,0.246655867,0.457316072
24020,0.24740946,0.435112826,0.397720458,0.396154725,0.431865511,0.272693117,0.372865437
24023,0.16322391,0.499390797,0.569031629,0.598874834,0.515639397,0.540208603,0.290537596
24024,0.153394514,0.430908142,0.465470131,0.496381904,0.409371154,0.406068154,0.395191817
24025,0.177672911,0.397949402,0.549602494,0.500302066,0.355635664,0.389901168,0.526395466
24026,0.201373126,0.669032411,0.732662678,0.766402924,0.556183538,0.67199903,0.434320984
24027,0.167402633,0.531089614,0.619886655,0.587174552,0.614150864,0.454209135,0.269671506
24028,0.078856121,0.519362765,0.5727574,0.677242169,0.437263912,0.336694807,0.254873693
24029,0.192311253,0.318936395,0.391472102,0.376703226,0.46209577,0.531819314,0.41395186
24030,0.180313816,0.183671476,0.178148185,0.201804248,0.214219169,0.277620469,0.208912853
24031,0.232033117,0.357604985,0.439883244,0.416028804,0.330994868,0.379151402,0.235464872
24032,0.051833816,0.236413908,0.240589509,0.225661198,0.215949956,0.132805648,0.044690949
24033,0.048400678,0.407452245,0.409734635,0.460426493,0.327066703,0.299120735,0.206922164
24034,0.199511815,0.443327526,0.423436781,0.461043938,0.469543854,0.356124743,0.159602202
24035,0.169286302,0.252441204,0.283722088,0.216243578,0.273569483,0.35601633,0.340208023
24036,0.241790589,0.448640763,0.326085957,0.345633503,0.532101083,0.561138976,0.472890504
24037,0.413054809,0.574853294,0.533418451,0.50325977,0.615532741,0.773532718,0.774749914
24038,0.169923591,0.697872856,0.764121743,0.762332948,0.674334046,0.61470843,0.349210141
24039,0.233770442,0.517772493,0.511411427,0.54425035,0.471419654,0.397322562,0.617222387
24040,0.058964682,0.196554752,0.156902643,0.149033791,0.249577487,0.27226253,0.321133408
24041,0.222039798,0.478051346,0.489266595,0.512905037,0.497420926,0.476424237,0.386089495
24042,0.063882115,0.274595981,0.285950952,0.302554996,0.154145359,0.196438206,0.268049492
24043,0.306547237,0.421094264,0.396504906,0.396957483,0.436130594,0.415465665,0.516661018
24044,0.185076998,0.286913461,0.279683618,0.313175843,0.344187421,0.365662882,0.418891246
24045,0.290615632,0.344399577,0.370405409,0.393645471,0.328527878,0.432859374,0.444105719
24046,0.086067208,0.395906753,0.285402039,0.437319313,0.604102769,0.442768064,0.153215975
24047,0.347511432,0.579552568,0.529759404,0.548377547,0.690362285,0.675670518,0.763222192
24050,0.229982297,0.513443549,0.507129644,0.519771407,0.540769466,0.557272212,0.483984916
24051,0.195781035,0.209569256,0.159957791,0.218458461,0.222229248,0.313214365,0.354761598
24052,0.098514942,0.203148284,0.224564942,0.195364716,0.191378402,0.164170861,0.31133187
24053,0.231202393,0.466007194,0.511193815,0.449272132,0.4308648,0.479237004,0.387999333
24054,0.224285981,0.503079807,0.557822626,0.524086434,0.494821033,0.471306143,0.356764898
24055,0.162912795,0.418977735,0.421545869,0.423279127,0.460810728,0.356009482,0.375224748
24056,0.196326378,0.282859519,0.253968055,0.264820696,0.246935531,0.253544519,0.217900891
24057,0.141840851,0.417075075,0.430510172,0.504169413,0.305661615,0.231817352,0.300558582
24058,0.087673921,0.113025441,0.159088511,0.149356353,0.146300501,0.254906555,0.233052666
24059,0.285874487,0.363021399,0.36912112,0.334508046,0.408681434,0.446023063,0.453970943
24060,0.271264285,0.293734375,0.385248158,0.378375143,0.280647548,0.427013922,0.505984786
24066,0.065502218,0.282526422,0.260680905,0.287817042,0.251627434,0.259285729,0.307758607
24067,0.149266359,0.323376634,0.351352534,0.301436918,0.345370644,0.30257132,0.243985168
24068,0.298861613,0.43537614,0.416077986,0.375991641,0.519171892,0.606499895,0.544302958
24069,0.286026064,0.380568655,0.385034622,0.411292217,0.431857244,0.390449181,0.379287
24070,0.332479392,0.418623011,0.428063862,0.417670682,0.487867394,0.627698894,0.629162207
24071,0.331418704,0.48107512,0.502807702,0.500948052,0.488191168,0.547179052,0.59743528
24073,0.379736906,0.477749966,0.570512067,0.553870184,0.54214499,0.602902911,0.629821761
24074,0.356702022,0.567512779,0.654282616,0.641258033,0.66423447,0.802086322,0.640193791
24075,0.270044232,0.53907441,0.563535224,0.550312268,0.519221581,0.390507143,0.284763501
24076,0.259021813,0.279866156,0.387086373,0.340535115,0.385496086,0.475258515,0.453518092
24077,0.291700689,0.594303401,0.612018252,0.654396085,0.648273373,0.452773135,0.475825708
24078,0.290637135,0.28194424,0.282566251,0.244075212,0.368872483,0.577702564,0.589621988
24079,0.302184116,0.540772626,0.562699971,0.613068682,0.531921002,0.424185835,0.416879856
24080,0.346366846,0.527676406,0.533496932,0.573409922,0.624828337,0.723142094,0.74264679
24081,0.221295205,0.206689687,0.235144419,0.224291149,0.245050479,0.295912733,0.324506554
24082,0.295006427,0.451475622,0.462658212,0.446987503,0.501423791,0.4578437,0.532513884
24084,0.288091439,0.491383698,0.550147053,0.533843222,0.519114148,0.438853755,0.521013015
24085,0.062592261,0.463165009,0.381177191,0.46067671,0.509646493,0.572956638,0.433889634
24086,0.070670432,0.383920269,0.363488085,0.363582667,0.442498663,0.383586043,0.331418443
24087,0.158241154,0.73995179,0.765024914,0.780644751,0.599522693,0.432567803,0.35342005
24088,0.156216469,0.788616417,0.782140091,0.812685521,0.781003293,0.727716702,0.540472732
24089,0.358061238,0.653925602,0.635168334,0.615913367,0.622460099,0.642517198,0.616269765
24090,0.383124355,0.627860841,0.709054504,0.659216281,0.541628059,0.623121726,0.629386071
24091,0.324172236,0.469356296,0.473703969,0.562656728,0.500551234,0.600866429,0.411407806
24092,0.424766173,0.722575945,0.786974922,0.752307345,0.716703995,0.754974778,0.808968068
24093,0.421738459,0.790438522,0.768909964,0.785770392,0.820366519,0.789382541,0.769248463
24094,0.450601474,0.809770401,0.752687405,0.753040064,0.768173361,0.85883596,0.878284228
24095,0.44092346,0.791130725,0.875813874,0.858417877,0.856986976,0.841826715,0.714398982
24101,0.335227551,0.542800287,0.550035096,0.526414284,0.567496537,0.444681246,0.313214783
24104,0.057536351,0.093813406,0.065391549,0.087401029,0.131919098,0.249959737,0.291924314
24105,0.153492932,0.142396112,0.136930422,0.163219778,0.191794972,0.243051157,0.391110636
24106,0.054211265,0.13968735,0.165041597,0.157234535,0.192468596,0.168668921,0.059622909
24107,0.022156347,0.171161922,0.191344839,0.177280175,0.222331135,0.139489697,0.110608476
24108,0.078318975,0.401470586,0.35554471,0.453523005,0.326281013,0.124078773,0.115020172
24109,0.252760354,0.598473782,0.600000126,0.59181967,0.523234192,0.697292789,0.748667954
24110,0.234541756,0.678123673,0.621963596,0.689588321,0.767622847,0.683495284,0.656209071
24112,0.438761792,0.860027703,0.822771943,0.839998889,0.820931001,0.80679095,0.829441154
24113,0.397270254,0.861969529,0.833068891,0.823761092,0.803730257,0.841239752,0.811824494
24114,0.355469811,0.688101342,0.826959114,0.7874932,0.838930764,0.912191389,0.793820659
24115,0.124626191,0.30841984,0.407666654,0.416521965,0.253859286,0.364475319,0.564485806
24119,0.291309746,0.504946041,0.446066407,0.444802435,0.525119592,0.695899446,0.637309038
24123,0.057257962,0.545194466,0.390469499,0.518304995,0.438577119,0.384103357,0.397734924
24124,0.182573816,0.313473008,0.303930377,0.30519332,0.387817611,0.287724513,0.284487891
24125,0.083198989,0.267126085,0.341725414,0.329975614,0.294450993,0.096338772,0.184408684
24126,0.052112928,0.093767605,0.162180324,0.110811139,0.107399365,0.100397914,0.092598303
24128,0.178806601,0.572725904,0.555819443,0.557162204,0.589422812,0.540783872,0.353846182
24130,0.25766737,0.71010339,0.678562646,0.659378816,0.703134643,0.638620346,0.658028779
24132,0.256105148,0.641998487,0.625781362,0.60860301,0.665136061,0.640120448,0.556216283
24133,0.270575128,0.698505636,0.697985227,0.710940922,0.754044332,0.642184859,0.524320713
24139,0.207921219,0.581047352,0.597324516,0.657664135,0.58226595,0.655854227,0.558481216
24140,0.16697817,0.379353313,0.45637009,0.455397866,0.283961041,0.239715817,0.266398243
24141,0.212989068,0.500774154,0.638860757,0.576548727,0.425455578,0.197519708,0.188257545
