FID,lon,lat,year,month,svid,north_angle
64907,121.3803777,31.15773311,2019,5,09000300121905201435160358J,358.333
64908,121.380341,31.15721051,2019,5,09000300121905201435078008J,21.477
64909,121.3800347,31.15679816,2019,5,09000300121905201435020058J,37.441
64910,121.3797634,31.15635143,2019,5,09000300121905201325060458J,123.835
64911,121.3822171,31.1589276,2019,5,09000300121905221049310948J,79.509
64912,121.3816933,31.15888267,2019,5,09000300121905221048313388J,80.776
64913,121.3811742,31.15879959,2019,5,09000300121905221048265258J,84.626
64914,121.3806501,31.15877135,2019,5,09000300121905221048239948J,86.894
64921,121.3832551,31.15908831,2019,5,09000300121905221049414558J,74.218
64922,121.3837456,31.15927403,2019,5,09000300121905221049453778J,70.824
64923,121.3842343,31.15946841,2019,5,09000300121905221055058058J,247.672
64924,121.3847373,31.15961418,2019,5,09000300121905221049534568J,65.218
64925,121.3852236,31.15981213,2019,5,09000300121905221049576448J,65.632
64926,121.3857178,31.15999132,2019,5,09000300121905221050016448J,65.599
64927,121.3862158,31.16015886,2019,5,09000300121905221050427118J,65.413
64928,121.3875549,31.15603734,2019,5,09000300121905201428319628J,345.571
64929,121.3876734,31.15553037,2019,5,09000300121905201428269288J,345.541
64930,121.3878849,31.15675092,2019,5,09000300121905201314398778J,251.327
64931,121.3883928,31.15688534,2019,5,09000300121905201314351168J,251.037
64932,121.3888977,31.15702799,2019,5,09000300121905201314296268J,250.442
64933,121.3894034,31.15716542,2019,5,09000300121905201314255398J,252.155
64934,121.3898999,31.15732716,2019,5,09000300121905201314219178J,251.203
64935,121.3904058,31.15745083,2019,5,09000300121905201314175968J,251.6
64936,121.3909044,31.15760523,2019,5,09000300121905201314125428J,250.378
64943,121.3914851,31.15718225,2019,5,09000300121905210928350578J,343.168
64944,121.3916642,31.15668875,2019,5,09000300121905210928300418J,344.086
64945,121.3918211,31.15619014,2019,5,09000300121905210928249938J,343.389
64946,121.3919746,31.15569089,2019,5,09000300121905210928173528J,341.178
64947,121.3921519,31.15520046,2019,5,09000300121905210928090858J,342.808
64948,121.3922686,31.1546899,2019,5,09000300121905211312536288J,163.487
64949,121.3918308,31.15785761,2019,5,09000300121905201313592678J,251.547
64950,121.3923379,31.15799589,2019,5,09000300121905201313513448J,251.211
64951,121.3928411,31.15814467,2019,5,09000300121905201313430698J,251.708
64952,121.3933476,31.15827752,2019,5,09000300121905201313354198J,251.4
64953,121.3938521,31.15841571,2019,5,09000300121905201313249278J,251.104
64954,121.3943516,31.15856422,2019,5,09000300121905201313196198J,251.734
64955,121.3948603,31.15868989,2019,5,09000300121905201313114068J,248.514
64956,121.3953558,31.15885301,2019,5,09000300121905201313049968J,251.31
64957,121.3963939,31.15545573,2019,5,09000300121905201341263908J,72.346
64958,121.3958859,31.15531998,2019,5,09000300121905201341204928J,72.643
64959,121.3953778,31.15518449,2019,5,09000300121905201341175238J,72.283
64960,121.3948704,31.15504771,2019,5,09000300121905201341134608J,72.26
64961,121.3943595,31.15492514,2019,5,09000300121905201341104448J,72.699
64962,121.3938547,31.15477839,2019,5,09000300121905201341074158J,71.838
64963,121.393345,31.15465078,2019,5,09000300121905201341034198J,72.759
64964,121.3928371,31.15451595,2019,5,09000300121905201340592758J,74.94
64965,121.3923286,31.15438262,2019,5,09000300121905211312596678J,162.781
64966,121.3971386,31.15508669,2019,5,09000300121905201119243138J,340.264
64967,121.3973365,31.15460118,2019,5,09000300121905201119190998J,342.029
64968,121.3975303,31.15411359,2019,5,09000300121905201119095568J,342.008
64969,121.3977226,31.15362439,2019,5,09000300121905201118574568J,340.458
64970,121.397904,31.15313117,2019,5,09000300121905201118478808J,340.82
64971,121.3980893,31.15263945,2019,5,09000300121905201118409158J,341.561
64972,121.3974255,31.15566034,2019,5,09000300121905201341380698J,72.46
64973,121.3979297,31.15580893,2019,5,09000300121905201341425708J,72.851
64974,121.3984381,31.15594266,2019,5,09000300121905201341455708J,72.48
64975,121.398949,31.156067,2019,5,09000300121905201341495868J,69.623
64976,121.3994534,31.15621502,2019,5,09000300121905201341535878J,72.199
64977,121.3999616,31.15634939,2019,5,09000300121905201341576138J,72.217
64978,121.4004745,31.15646419,2019,5,09000300121905201342016138J,75.414
64979,121.3962159,31.15908332,2019,5,09000300121905201312520468J,250.923
64980,121.3967228,31.15922105,2019,5,09000300121905201312401768J,251.318
64982,121.3977327,31.15950354,2019,5,09000300121905201312316338J,253.666
64983,121.3982303,31.15966254,2019,5,09000300121905201312248558J,250.344
64984,121.398732,31.15980731,2019,5,09000300121905201312182048J,251.488
64985,121.3992452,31.15989319,2019,5,09000300121905201312135378J,249.329
64986,121.3959025,31.15841985,2019,5,09000300121905201120178558J,341.556
64987,121.3961043,31.15793557,2019,5,09000300121905201120102708J,341.252
64988,121.396294,31.15744697,2019,5,09000300121905201120056978J,341.71
64989,121.396485,31.15695915,2019,5,09000300121905201120005438J,340.425
64990,121.3966758,31.15647132,2019,5,09000300121905201119553108J,341.676
64991,121.3968505,31.15598144,2019,5,09000300121905201119498438J,341.055
64992,121.4044714,31.15704137,2019,5,09000300121905180909015959M,159.067
64993,121.4035323,31.15683918,2019,5,09000300121905180918567439M,73.797
64994,121.4032761,31.15649247,2019,5,09000300121905161304467819M,339.584
64995,121.4035097,31.15602193,2019,5,09000300121905161304401419M,338.61
64996,121.4038002,31.15563752,2019,5,09000300121905161304346469M,340.372
64999,121.4021655,31.15690593,2019,5,09000300121905180918173179M,74.038
65000,121.4016677,31.15674038,2019,5,09000300121905180918110839M,73.741
65001,121.4028855,31.15655863,2019,5,09000300121905161304480629M,339.078
65002,121.4030979,31.15607934,2019,5,09000300121905161304422279M,338.817
65003,121.4032934,31.15559436,2019,5,09000300121905161304360689M,339.429
65004,121.4035094,31.15512015,2019,5,09000300121905161304290429M,337.815
65005,121.4037069,31.15463574,2019,5,09000300121905161304218819M,338.755
65006,121.4038712,31.15524596,2019,5,09000300121905161304290429M,337.815
65009,121.4036853,31.15732208,2019,5,09000300121905180918580259M,73.422
65010,121.4041933,31.15745671,2019,5,09000300121905180919046679M,73.075
65016,121.4048631,31.15704457,2019,5,09000300121905180909015959M,159.067
65021,121.4054561,31.15581064,2019,5,09000300121905180909178519M,158.049
65025,121.4062775,31.15388179,2019,5,09000300121905180909478509M,158.639
65029,121.407401,31.15595101,2019,5,09000300121905161307534409M,223.175
65034,121.4052748,31.15692164,2019,5,09000300121905180909063649M,157.665
65039,121.409368,31.15814014,2019,5,09000300121905161306552889M,168.479
65043,121.409766,31.1587417,2019,5,09000300121905180920407409M,73.654
65045,121.4107845,31.15900313,2019,5,09000300121905180920478559M,73.097
65046,121.4112951,31.15912831,2019,5,09000300121905180920516059M,73.536
65047,121.4118088,31.15923838,2019,5,09000300121905180920571989M,78.053
65048,121.4123211,31.15935558,2019,5,09000300121905180921011669M,73.662
65049,121.4128304,31.15948621,2019,5,09000300121905180921047829M,72.024
65050,121.4133398,31.15961646,2019,5,09000300121905180921081069M,73.512
65051,121.4138506,31.15974103,2019,5,09000300121905180921117279M,72.334
65052,121.4143612,31.15986628,2019,5,09000300121905180921162349M,73.146
65053,121.4148754,31.1599733,2019,5,09000300121905180921204539M,73.516
65054,121.415393,31.16005744,2019,5,09000300121905161646406079M,172.338
65055,121.4087402,31.15851506,2019,5,09000300121905180920322149M,73.888
65056,121.4082272,31.15839958,2019,5,09000300121905180920283709M,73.46
65057,121.4077168,31.15827289,2019,5,09000300121905180920249889M,73.642
65059,121.4067006,31.15800454,2019,5,09000300121905180920169179M,74.027
65060,121.406188,31.15789076,2019,5,09000300121905180920127149M,76.262
65061,121.4056785,31.15776433,2019,5,09000300121905180920092999M,73.504
65062,121.4051732,31.15761914,2019,5,09000300121905180920055499M,70.366
65063,121.4100541,31.15563086,2019,5,09000300121905181052083339M,341.188
65064,121.4102694,31.15515488,2019,5,09000300121905181052021049M,339.792
65065,121.4104621,31.15466816,2019,5,09000300121905181051567539M,338.437
65066,121.4093423,31.15590998,2019,5,09000300121905161307245349M,249.501
65067,121.4088421,31.15575768,2019,5,09000300121905161307318819M,249.058
65068,121.4083523,31.15556995,2019,5,09000300121905161307417899M,251.127
65069,121.4079172,31.15529223,2019,5,09000300121905161307566109M,216.53
65070,121.4076497,31.1548422,2019,5,09000300121905161308056019M,194.449
65071,121.4076956,31.15433286,2019,5,09000300121905161308160799M,160.049
65073,121.418616,31.15517641,2019,5,09000300121905160949309449M,324.499
65074,121.4189594,31.15477851,2019,5,09000300121905160948243379M,325.113
65076,121.4177869,31.15528942,2019,5,09000300121905181041421699M,53.165
65077,121.4173464,31.1550034,2019,5,09000300121905181041300489M,50.736
65080,121.4160515,31.15414078,2019,5,09000300121905181038423879M,54.853
65081,121.415624,31.15384402,2019,5,09000300121905181038335029M,52.096
65082,121.415155,31.15360692,2019,5,09000300121905181038266569M,53.792
65083,121.4147145,31.15332578,2019,5,09000300121905181038196239M,69.442
65084,121.4167436,31.15653921,2019,5,09000300121905180931325849M,234.697
65085,121.4163012,31.15627041,2019,5,09000300121905180931415069M,234.172
65086,121.4158305,31.15603658,2019,5,09000300121905180931504999M,234.546
65087,121.4153654,31.1557926,2019,5,09000300121905180931584289M,235.123
65088,121.4149471,31.15547857,2019,5,09000300121905180932046879M,235.184
65089,121.4144757,31.15525535,2019,5,09000300121905180932095079M,240.175
65090,121.4139947,31.15504451,2019,5,09000300121905180932167509M,245.065
65091,121.4135059,31.15486847,2019,5,09000300121905180932228389M,245.722
65092,121.4130143,31.15468591,2019,5,09000300121905180932290839M,246.867
65093,121.4175892,31.15639816,2019,5,09000300121905161649105979M,144.721
65094,121.4179065,31.15597956,2019,5,09000300121905161649161919M,144.325
65095,121.4182281,31.15556441,2019,5,09000300121905160949408149M,324.34
65096,121.4176082,31.15711816,2019,5,09000300121905180931024759M,234.369
65097,121.4180732,31.15736283,2019,5,09000300121905180930234709M,235.778
65098,121.4185194,31.15763886,2019,5,09000300121905180930170119M,234.51
65099,121.4189816,31.15788801,2019,5,09000300121905180930119589M,233.896
65100,121.4194333,31.15815518,2019,5,09000300121905180930072639M,235.404
65101,121.4198844,31.15842262,2019,5,09000300121905180930018729M,233.565
65102,121.4203339,31.15869267,2019,5,09000300121905180929565819M,233.769
65103,121.4208046,31.15892492,2019,5,09000300121905181028487619M,335.68
65104,121.4186288,31.15590331,2019,5,09000300121905181025377819M,47.845
65105,121.4190535,31.15621053,2019,5,09000300121905181025586089M,48.165
65106,121.4194733,31.15652358,2019,5,09000300121905181026075889M,51.184
65107,121.4199138,31.15680967,2019,5,09000300121905181026147549M,49.33
65108,121.4203335,31.15712279,2019,5,09000300121905181026215059M,50.31
65109,121.4207668,31.15741831,2019,5,09000300121905181026310289M,41.621
65111,121.421095,31.15836585,2019,5,09000300121905181028147789M,356.847
65112,121.4209992,31.15887915,2019,5,09000300121905181028277669M,338.359
65113,121.4157171,31.1590457,2019,5,09000300121905160950195949M,341.958
65114,121.4155834,31.15955168,2019,5,09000300121905160950253289M,351.246
65115,121.415448,31.1583992,2019,5,09000300121905181031014609M,248.382
65116,121.4149478,31.15824238,2019,5,09000300121905181031113909M,248.185
65117,121.4144537,31.15806827,2019,5,09000300121905181031209359M,250.911
65118,121.4139549,31.15790748,2019,5,09000300121905181031278799M,248.946
65119,121.4134571,31.15774353,2019,5,09000300121905181031368129M,249.609
65123,121.4121735,31.15639055,2019,5,09000300121905181035184939M,163.734
65124,121.4123581,31.15590609,2019,5,09000300121905181035333409M,164.792
65126,121.4164564,31.15867545,2019,5,09000300121905181030475949M,248.339
65127,121.4169456,31.15885873,2019,5,09000300121905181030145579M,249.884
65128,121.4174382,31.15903234,2019,5,09000300121905181029561809M,247.836
65129,121.4179325,31.15920904,2019,5,09000300121905181029387749M,254.829
65130,121.4184388,31.15934915,2019,5,09000300121905181029295049M,248.467
65131,121.4189371,31.15951733,2019,5,09000300121905181029235519M,248.306
65133,121.4199802,31.15958483,2019,5,09000300121905181029096019M,291.487
65134,121.4204605,31.15938538,2019,5,09000300121905181029030619M,308.219
65135,121.4208617,31.15904702,2019,5,09000300121905181028528859M,327.205
65137,121.41658,31.15774389,2019,5,09000300121905161647093849M,145.4
65138,121.4168695,31.15730529,2019,5,09000300121905161647224509M,144.757
65139,121.4171458,31.15685828,2019,5,09000300121905180931268359M,221.483
65140,121.4223018,31.15597611,2019,5,09000300121905181531593379M,204.659
65141,121.4223985,31.15617494,2019,5,09000300121905181431388359M,233.615
65149,121.4235653,31.15698963,2019,5,09000300121905181430495669M,59.101
65150,121.4230991,31.156747,2019,5,09000300121905181430408039M,48.966
65151,121.4227427,31.15636889,2019,5,09000300121905181430317489M,37.785
65153,121.4220747,31.15499648,2019,5,09000300121905181428479999M,48.921
65155,121.4212179,31.15440354,2019,5,09000300121905181428266289M,48.319
65156,121.421649,31.15551411,2019,5,09000300121905181406145609M,228.93
65157,121.4212842,31.1551504,2019,5,09000300121905181406214679M,222.337
65159,121.4233454,31.15575756,2019,5,09000300121905181522084049M,25.591
65160,121.4228989,31.15603387,2019,5,09000300121905181430298649M,32.513
65161,121.4235636,31.15505529,2019,5,09000300121905181407199339M,18.479
65162,121.4245111,31.15602746,2019,5,09000300121905181407401219M,71.452
65163,121.4244549,31.15630283,2019,5,09000300121905181522436159M,67.822
65164,121.4253268,31.15664751,2019,5,09000300121905181522597429M,63.001
65166,121.425408,31.15597256,2019,5,09000300121905181407532209M,117.774
65171,121.4237996,31.15769583,2019,5,09000300121905181534478389M,232.184
65173,121.4242502,31.15794346,2019,5,09000300121905181534353729M,212.204
65178,121.4250375,31.15871286,2019,5,09000300121905181112343949M,132.431
65180,121.4286074,31.15520398,2019,5,09000300121905181418199799M,358.673
65182,121.4299204,31.15515297,2019,5,09000300121905181117024139M,109.698
65183,121.4284439,31.15535472,2019,5,09000300121905181418226359M,21.717
65184,121.4298271,31.15579794,2019,5,09000300121905181453216399M,290.899
65185,121.4303256,31.15596506,2019,5,09000300121905160915493199M,221.195
65190,121.4270999,31.15716837,2019,5,09000300121905180747225179M,312.689
65191,121.4261794,31.15717469,2019,5,09000300121905181523203269M,67.576
65193,121.4257756,31.15635334,2019,5,09000300121905181533504269M,52.702
65194,121.4259173,31.15577283,2019,5,09000300121905181407590559M,141.329
65195,121.4262016,31.1553322,2019,5,09000300121905181408043529M,164.533
65197,121.4278313,31.15580584,2019,5,09000300121905181503552499M,229.503
65198,121.4273993,31.15550713,2019,5,09000300121905181504002419M,229.382
65199,121.4269802,31.15519291,2019,5,09000300121905181504056329M,230.263
65200,121.4262849,31.1559785,2019,5,09000300121905181407590559M,141.329
65201,121.4266411,31.15559237,2019,5,09000300121905181504043509M,230.533
65202,121.4269365,31.15515758,2019,5,09000300121905181504056329M,230.263
65203,121.4277226,31.15734157,2019,5,09000300121905181436310839M,50.714
65204,121.4281347,31.15766279,2019,5,09000300121905181436367229M,48.793
65205,121.4285543,31.15797543,2019,5,09000300121905170927472159M,230.176
65206,121.4289762,31.15828629,2019,5,09000300121905170927424329M,230.424
65207,121.4293961,31.15859985,2019,5,09000300121905170927348229M,231.118
65208,121.4298137,31.15891582,2019,5,09000300121905170927291739M,228.62
65209,121.4302465,31.15921194,2019,5,09000300121905170927239389M,227.369
65210,121.4306789,31.15950224,2019,5,09000300121905170927195399M,226.949
65220,121.4255208,31.15840087,2019,5,09000300121905181112412929M,125.053
65221,121.4303998,31.15551413,2019,5,09000300121905160915511549M,220.719
65222,121.4300831,31.15512526,2019,5,09000300121905181117050859M,115.952
65223,121.430914,31.1554375,2019,5,09000300121905161656124919M,40.226
65224,121.4305281,31.15508097,2019,5,09000300121905161656073559M,39.052
65226,121.4321398,31.15640765,2019,5,09000300121905161656237389M,55.278
65227,121.4326067,31.15664692,2019,5,09000300121905161656264569M,60.065
65228,121.4330859,31.15686231,2019,5,09000300121905161656304119M,64.783
65229,121.4327309,31.15716035,2019,5,09000300121905160915295659M,244.925
65230,121.4322734,31.15692809,2019,5,09000300121905160915335659M,238.874
65231,121.4318426,31.15663716,2019,5,09000300121905160915374089M,232.766
65232,121.4313893,31.156407,2019,5,09000300121905160915411279M,226.812
65233,121.4309166,31.15617916,2019,5,09000300121905160915448779M,222.373
65235,121.4348908,31.15638008,2019,5,09000300121905181549502589M,164.501
65236,121.435048,31.15588086,2019,5,09000300121905181549553219M,163.384
65237,121.4352095,31.15538051,2019,5,09000300121905181549595719M,165.718
65238,121.4353338,31.15486982,2019,5,09000300121905181550045409M,164.597
65240,121.4340112,31.1572318,2019,5,09000300121905161656383369M,66.33
65241,121.4349695,31.15762704,2019,5,09000300121905161656454959M,64.624
65242,121.4354471,31.15784643,2019,5,09000300121905161656505419M,65.776
65243,121.4332509,31.15877049,2019,5,09000300121905181446125899M,262.917
65244,121.4337769,31.15877007,2019,5,09000300121905181446067239M,271.255
65245,121.4343028,31.15876964,2019,5,09000300121905181445552319M,269.415
65246,121.4348288,31.15876921,2019,5,09000300121905181445475359M,265.154
65247,121.4353498,31.15880846,2019,5,09000300121905181445393599M,251.951
65248,121.4358525,31.15895096,2019,5,09000300121905181444502949M,243.906
65249,121.4363387,31.15914597,2019,5,09000300121905181444419229M,249.842
65250,121.4368256,31.15933946,2019,5,09000300121905181444358599M,246.423
65251,121.4373281,31.15948448,2019,5,09000300121905181444302269M,244.312
65252,121.4378106,31.15968315,2019,5,09000300121905181444251309M,244.678
65253,121.4382985,31.15987613,2019,5,09000300121905181444200369M,245.83
65254,121.433161,31.15752689,2019,5,09000300121905160915266899M,245.443
65258,121.4340865,31.15768107,2019,5,09000300121905160915202689M,245.623
65259,121.4345084,31.1579612,2019,5,09000300121905160915140029M,245.104
65260,121.4349889,31.15816876,2019,5,09000300121905160913486469M,248.079
65261,121.4354763,31.15836147,2019,5,09000300121905160913433499M,245.465
65262,121.4359667,31.1585469,2019,5,09000300121905160913398029M,246.122
65263,121.4364512,31.15874603,2019,5,09000300121905160913348589M,245.998
65264,121.4368756,31.15864295,2019,5,09000300121905160913321399M,247.056
65268,121.4403425,31.15392367,2019,5,09000300121905170657566839M,254.577
65269,121.4357126,31.1573867,2019,5,09000300121905181601355089M,154.095
65270,121.4359477,31.15691622,2019,5,09000300121905181601451759M,157.031
65271,121.4361642,31.15643724,2019,5,09000300121905181601555939M,155.956
65272,121.4363965,31.15596536,2019,5,09000300121905181602058109M,155.177
65273,121.4366121,31.15548657,2019,5,09000300121905181602155839M,157.328
65277,121.4387999,31.15893771,2019,5,09000300121905161657250159M,69.942
65278,121.4383142,31.15873582,2019,5,09000300121905161657168909M,70.9
65282,121.4397872,31.158155,2019,5,09000300121905170704495039M,341.218
65283,121.4399659,31.15766096,2019,5,09000300121905170702373419M,343.215
65284,121.4401436,31.15716681,2019,5,09000300121905170702301889M,340.992
65285,121.4403244,31.15667394,2019,5,09000300121905170702249149M,341.824
65287,121.4406759,31.15568414,2019,5,09000300121905170702104579M,343.673
65288,121.4408662,31.15519406,2019,5,09000300121905170702029259M,342.577
65289,121.4410397,31.15469857,2019,5,09000300121905170701562619M,341.193
65290,121.4412328,31.15421017,2019,5,09000300121905170657345699M,257.14
65291,121.4398144,31.15920487,2019,5,09000300121905161658468099M,70.597
65292,121.4402953,31.15941586,2019,5,09000300121905161658517479M,70.645
65293,121.440808,31.15953174,2019,5,09000300121905161658560679M,72.181
65294,121.4413197,31.15965055,2019,5,09000300121905161659011099M,74.087
65295,121.4418251,31.15979591,2019,5,09000300121905161659053129M,74.472
65296,121.4374041,31.15850213,2019,5,09000300121905181604129139M,68.466
65297,121.4369288,31.15827683,2019,5,09000300121905161657039289M,66.909
65298,121.4360082,31.15801271,2019,5,09000300121905160913409749M,245.995
65299,121.4365149,31.15815348,2019,5,09000300121905161656599109M,65.526
65300,121.4471173,31.1554535,2019,5,09000300121905170737211249M,87.074
65302,121.4460673,31.15542627,2019,5,09000300121905170736392639M,85.227
65303,121.4481667,31.15539891,2019,5,09000300121905170737358209M,103.795
65304,121.4486644,31.1552386,2019,5,09000300121905170737424759M,99.076
65305,121.4475594,31.15489842,2019,5,09000300121905160623007439M,15.452
65306,121.4473749,31.15440657,2019,5,09000300121905160622545949M,16.313
65308,121.4470155,31.15342404,2019,5,09000300121905160622454579M,16.298
65309,121.4468493,31.15292622,2019,5,09000300121905160622402239M,15.77
65310,121.4466763,31.15243066,2019,5,09000300121905160622338039M,4.607
65311,121.4466917,31.15191594,2019,5,09000300121905160622259379M,343.049
65312,121.4455273,31.15825876,2019,5,09000300121905160717595529M,354.439
65313,121.4455328,31.15773282,2019,5,09000300121905160717247289M,356.179
65314,121.4455381,31.15720687,2019,5,09000300121905160717092929M,359.117
65315,121.4456042,31.15668541,2019,5,09000300121905160715198379M,355.043
65316,121.4456304,31.15616074,2019,5,09000300121905160714332119M,357.177
65317,121.4456528,31.15563564,2019,5,09000300121905160714106969M,355.353
65320,121.445593,31.15879066,2019,5,09000300121905160649245879M,284.393
65321,121.4476865,31.15892048,2019,5,09000300121905170712105829M,86.474
65322,121.4482124,31.15892583,2019,5,09000300121905170712175479M,83.878
65323,121.4487374,31.15894266,2019,5,09000300121905170712250239M,86.651
65324,121.4492612,31.15897532,2019,5,09000300121905170712301739M,87.309
65325,121.4497871,31.15897961,2019,5,09000300121905170712358229M,86.558
65326,121.4503122,31.15897143,2019,5,09000300121905170712438699M,145.534
65327,121.4504842,31.15850854,2019,5,09000300121905170712508689M,169.111
65328,121.4505682,31.15798974,2019,5,09000300121905170712585949M,172.427
65329,121.4506789,31.15747779,2019,5,09000300121905170713069789M,168.222
65330,121.4507564,31.15695977,2019,5,09000300121905170713251379M,175.137
65331,121.4508246,31.15643912,2019,5,09000300121905170713329859M,173.942
65332,121.4508881,31.15591886,2019,5,09000300121905170714228779M,173.45
65333,121.4472283,31.15830428,2019,5,09000300121905170710261379M,170.91
65334,121.4473183,31.157787,2019,5,09000300121905170710336239M,169.15
65335,121.4474104,31.15727,2019,5,09000300121905170710397509M,171.447
65336,121.4475,31.1567526,2019,5,09000300121905170710447979M,171.088
65337,121.4475818,31.15623386,2019,5,09000300121905170710523049M,169.837
65338,121.4476304,31.15571154,2019,5,09000300121905170711027159M,182.102
65339,121.4504291,31.15531382,2019,5,09000300121905170738052579M,70.122
65340,121.449915,31.15522792,2019,5,09000300121905170737574329M,79.753
65341,121.4493917,31.15519822,2019,5,09000300121905170737504469M,88.838
65342,121.4488665,31.1551806,2019,5,09000300121905170737444059M,95.036
65343,121.4509897,31.15498521,2019,5,09000300121905170714423109M,175.962
65344,121.4510238,31.15446133,2019,5,09000300121905170714526409M,172.814
65345,121.4511093,31.15394284,2019,5,09000300121905170715011649M,164.007
65346,121.4512804,31.15344623,2019,5,09000300121905170830380369M,330.82
65347,121.4525606,31.15619208,2019,5,09000300121905170654536199M,243.833
65348,121.4520769,31.15599432,2019,5,09000300121905170655025219M,244.345
65349,121.4515922,31.15579686,2019,5,09000300121905170655084709M,244.552
65350,121.4511168,31.15557448,2019,5,09000300121905170738491089M,63.808
65351,121.453752,31.15663652,2019,5,09000300121905170654362239M,244.804
65352,121.4532641,31.15644127,2019,5,09000300121905170654427709M,243.692
65353,121.4534359,31.15596881,2019,5,09000300121905170739230639M,136.33
65354,121.4538086,31.15559764,2019,5,09000300121905170739306589M,136.23
65355,121.4542036,31.15525159,2019,5,09000300121905170739375309M,133.79
65356,121.4546239,31.15493893,2019,5,09000300121905170739472189M,127.43
65357,121.4543678,31.15634892,2019,5,09000300121905170654334849M,244.193
65360,121.454714,31.15705824,2019,5,09000300121905170653364449M,245.409
65361,121.4552003,31.15725135,2019,5,09000300121905170653315799M,245.044
65362,121.4556883,31.15744007,2019,5,09000300121905170653268839M,241.11
65371,121.4582669,31.15911739,2019,5,09000300121905170652560009M,223.986
65373,121.4574504,31.15845992,2019,5,09000300121905170639159789M,48.834
65374,121.4570178,31.15816088,2019,5,09000300121905170639103469M,48.427
65375,121.4566003,31.15784218,2019,5,09000300121905170639034359M,53.344
65397,121.4682076,31.15669099,2019,5,09000300121905241217245259Y,105.921
65398,121.4687179,31.1565698,2019,5,09000300121905241217293229Y,108.428
65399,121.469217,31.15640375,2019,5,09000300121905241217344569Y,106.051
65400,121.4697216,31.15625637,2019,5,09000300121905241217393469Y,109.681
65401,121.470232,31.15613039,2019,5,09000300121905241217434359Y,107.655
65402,121.4707316,31.15596592,2019,5,09000300121905241217546369Y,106.329
65405,121.4691924,31.15929982,2019,5,09000300121905241212272149Y,53.904
65406,121.4696489,31.15955857,2019,5,09000300121905241212334339Y,66.408
65407,121.4701396,31.15974626,2019,5,09000300121905241212394419Y,70.522
65408,121.4706471,31.15988267,2019,5,09000300121905241212441489Y,71.508
65409,121.4714042,31.15877181,2019,5,09000300121905241207095969Y,180.54
65410,121.4683185,31.15838157,2019,5,09000300121905241024143859Y,16.715
65411,121.4681148,31.15789831,2019,5,09000300121905241024083389Y,14.031
65412,121.4679434,31.15740115,2019,5,09000300121905241024030889Y,15.616
65414,121.4709374,31.15531129,2019,5,09000300121905241201109819Y,8.672
65416,121.4707019,31.15428656,2019,5,09000300121905241200590049Y,8.087
65417,121.4706195,31.15376788,2019,5,09000300121905241200536289Y,1.775
65418,121.4715477,31.15576407,2019,5,09000300121905241218032819Y,106.237
65419,121.4720601,31.15565207,2019,5,09000300121905241218078439Y,106.067
65420,121.472565,31.15550495,2019,5,09000300121905241218117669Y,106.816
65421,121.4730726,31.15536739,2019,5,09000300121905241218167669Y,106.599
65422,121.4735766,31.15521694,2019,5,09000300121905241218217989Y,107.784
65423,121.4740811,31.15506959,2019,5,09000300121905241218263089Y,107.816
65424,121.471548,31.15928478,2019,5,09000300121905241201576479Y,357.416
65425,121.4714902,31.1598057,2019,5,09000300121905241202490269Y,352.723
65426,121.4720221,31.15880058,2019,5,09000300121905241201527239Y,1.396
65427,121.4714631,31.15823862,2019,5,09000300121905241201460429Y,5.16
65428,121.4714205,31.15771496,2019,5,09000300121905241201415579Y,8.244
65429,121.4713435,31.157195,2019,5,09000300121905241201350789Y,9.813
65430,121.471224,31.15668375,2019,5,09000300121905241201291879Y,9.184
65431,121.4711016,31.15617233,2019,5,09000300121905241201225909Y,7.779
65440,121.4762205,31.15579651,2019,5,09000300121905201324575349Y,25.723
65441,121.4762924,31.15574841,2019,5,09000300121905201324575349Y,25.723
65443,121.4803312,31.15724247,2019,5,09000300121905240747232519Y,339.767
65444,121.4805174,31.15675054,2019,5,09000300121905240747072669Y,341.213
65445,121.4807035,31.15625862,2019,5,09000300121905240746474459Y,340.791
65446,121.4809046,31.15577272,2019,5,09000300121905240746356339Y,341.238
65448,121.4796832,31.1587647,2019,5,09000300121905240758220729Y,159.413
65454,121.4763764,31.1598106,2019,5,09000300121905241115403339Y,159.427
65459,121.4790495,31.16011665,2019,5,09000300121905240758102379Y,159.15
65460,121.4767593,31.15887861,2019,5,09000300121905241112255989Y,339.388
65465,121.4771353,31.15789712,2019,5,09000300121905241111428289Y,339.247
65466,121.4773129,31.15740305,2019,5,09000300121905241111373409Y,339.358
65468,121.4834877,31.15627163,2019,5,09000300121905221219268869Y,344.997
65469,121.4836046,31.15575933,2019,5,09000300121905221219175489Y,344.468
65470,121.4837415,31.15525229,2019,5,09000300121905221219071829Y,347.167
65471,121.48279,31.15894627,2019,5,09000300121905221220248829Y,347.584
65472,121.4829348,31.15844082,2019,5,09000300121905221220187859Y,345.313
65473,121.4830668,31.15793196,2019,5,09000300121905221220104009Y,345.277
65481,121.4863513,31.1557894,2019,5,09000300121905231434143079Y,68.799
65482,121.4858479,31.15564136,2019,5,09000300121905231434045639Y,68.525
65483,121.4853441,31.15549782,2019,5,09000300121905231433582459Y,69.725
65486,121.4838483,31.15503594,2019,5,09000300121905221219030929Y,351.027
65487,121.4870219,31.15549417,2019,5,09000300121905201150135889Y,340.35
