name,lon,lat,2013_average,2019_average,2019-2013
36647,121.364257,31.23239098,2151.397538,1504.057109,-647.3404295
36648,121.3640427,31.23191534,2207.435293,1660.277821,-547.157472
36649,121.363857,31.23142544,3075.966785,2558.357688,-517.6090978
36650,121.365632,31.23403946,3420.566592,3001.644336,-418.922256
36651,121.366104,31.23380849,2938.363145,2718.070484,-220.2926618
36652,121.3665779,31.23359047,3327.661064,2824.693722,-502.9673417
36653,121.3670482,31.23336147,3026.22641,3141.199958,114.9735487
36654,121.3675326,31.23316326,3256.51878,3179.934674,-76.58410517
36655,121.3680122,31.23295279,2714.048304,2727.100936,13.05263233
36656,121.3684837,31.23272055,3705.860227,3384.27016,-321.5900677
36658,121.3738796,31.23462879,3755.482274,3253.433077,-502.0491968
36659,121.3743858,31.23448762,3723.168347,3515.646746,-207.5216012
36661,121.3722507,31.23439016,1993.6933,2223.396011,229.7027113
36662,121.3720397,31.23391144,1886.692961,1759.210993,-127.4819678
36663,121.3718204,31.23343839,2312.934416,1929.611085,-383.3233315
36664,121.3716117,31.23295909,2861.387382,1728.145267,-1133.242116
36665,121.371397,31.23248157,1908.124306,1796.818708,-111.3055987
36666,121.3728476,31.2350096,3407.517961,3117.277025,-290.240936
36667,121.3700109,31.23593092,3896.296242,3312.828695,-583.4675465
36668,121.3705469,31.23650601,1829.81788,2128.840833,299.0229527
36669,121.3710322,31.23630972,3803.502205,3491.990572,-311.5116325
36675,121.3696975,31.23631939,3614.939663,3418.632415,-196.3072472
36676,121.3710159,31.23545333,3909.247565,3511.496251,-397.7513142
36677,121.3710838,31.2357321,3824.206537,3354.963339,-469.2431982
36682,121.377966,31.23602702,2350.9839,1491.676157,-859.3077427
36683,121.3782785,31.23560474,1441.891742,856.2094557,-585.682286
36689,121.375108,31.23336082,2110.397689,2917.184453,806.7867648
36691,121.3758478,31.23386266,3507.108833,2527.879289,-979.2295438
36692,121.3768151,31.23398957,3768.927777,3344.21709,-424.7106868
36694,121.3778592,31.23387612,4021.884721,3798.178812,-223.7059095
36695,121.3783846,31.23385276,4084.362689,3828.730792,-255.6318973
36696,121.3789042,31.23377971,3965.502299,3859.279757,-106.222542
36697,121.3794203,31.23367867,4014.615512,3532.883098,-481.732414
36699,121.3752623,31.2344901,3808.04559,2534.299001,-1273.746589
36700,121.3836929,31.23158381,2849.705618,2228.740987,-620.964631
36701,121.3840695,31.23253293,3246.019123,2730.293256,-515.7258672
36702,121.3838969,31.23257954,3246.019508,2730.29374,-515.7257685
36703,121.3846498,31.23319872,3200.649091,3227.579592,26.93050167
36704,121.3851757,31.23320286,2722.144886,3217.752967,495.6080808
36706,121.3862189,31.23329309,2702.794293,3121.779904,418.9856117
36707,121.3867446,31.233301,3414.390835,3303.31418,-111.0766543
36708,121.3872704,31.2333083,2908.535628,3238.461632,329.9260037
36709,121.3798591,31.23313781,2714.391464,2539.346377,-175.0450872
36710,121.3796255,31.23266881,2239.448577,1510.241453,-729.2071235
36711,121.3794292,31.23218307,2409.52879,2329.016674,-80.5121155
36712,121.3792191,31.23170263,2980.504339,2480.52828,-499.9760595
36713,121.3790038,31.23122407,2134.347119,2494.706923,360.3598045
36714,121.3787922,31.23074382,1749.819709,1905.790594,155.9708842
36715,121.3785921,31.23025825,3151.544097,1763.468727,-1388.07537
36716,121.3784059,31.22976797,3814.708039,2884.618324,-930.0897147
36717,121.3801904,31.23380695,3578.786381,3493.282786,-85.50359467
36718,121.3823813,31.23338495,2703.300155,3275.710236,572.4100812
36719,121.3828992,31.23329974,2525.043863,3204.03959,678.9957263
36720,121.383417,31.23321485,2846.125106,3281.10641,434.9813047
36721,121.3839284,31.23310665,3468.711183,3252.182699,-216.5284832
36722,121.3813392,31.23351689,3020.888964,2880.534115,-140.3548482
36723,121.3808214,31.23360283,3334.423812,3103.956753,-230.4670597
36727,121.3803421,31.23430095,4105.750002,3565.029196,-540.7208057
36728,121.3818576,31.23354665,3522.905856,2941.680164,-581.225692
36736,121.3875211,31.23384593,1632.685806,1423.628069,-209.0577365
36737,121.3874814,31.23436852,2275.442297,2667.772559,392.3302622
36738,121.3874169,31.23488833,3054.364287,3401.527028,347.1627413
36739,121.3874109,31.23541419,1383.663778,1887.285911,503.6221328
36740,121.3873652,31.23593764,2044.036479,2268.37561,224.3391317
36741,121.3875187,31.23279399,3234.633764,2990.693594,-243.9401698
36742,121.3875198,31.23226802,3010.561799,2577.117357,-433.444442
36743,121.3875677,31.23174494,1768.400069,1800.748331,32.348262
36744,121.3875693,31.231219,2710.090901,3047.189125,337.0982242
36745,121.3875713,31.23069304,2539.308322,2675.373554,136.0652313
36746,121.3876152,31.23016962,2800.902567,2700.650125,-100.252442
36757,121.3869232,31.23518985,1434.199477,1780.626353,346.4268768
36759,121.3869232,31.23549593,1383.664824,1887.285159,503.6203347
36771,121.3847066,31.23573704,2664.079675,2067.610955,-596.4687202
36772,121.3846127,31.23522144,2454.10082,1988.533963,-465.5668573
36774,121.3848165,31.23677709,2764.167803,2269.431412,-494.7363912
36775,121.3844749,31.23426061,2035.941707,1454.274138,-581.667569
36776,121.3849988,31.23376126,3360.477669,3444.228697,83.751028
36777,121.3910943,31.23313793,2852.8103,2664.700975,-188.109325
36779,121.3948404,31.235954,2493.246139,2581.651939,88.40579917
36787,121.3917698,31.23490198,3144.640526,3514.6161,369.975574
36788,121.3917926,31.23542388,2815.338018,2844.522403,29.18438417
36789,121.3916884,31.23593821,3717.49271,2905.653765,-811.8389442
36790,121.3915129,31.23491558,3576.056087,3630.322139,54.26605267
36791,121.3914682,31.23543963,3336.374682,3833.154883,496.780201
36792,121.391516,31.23595962,3880.519502,3731.805201,-148.7143012
36793,121.3916122,31.23410718,3875.278032,3393.973258,-481.3047742
36797,121.3916511,31.23311588,2627.000927,2663.613227,36.61230017
36798,121.3911467,31.23255241,2265.066427,2471.58396,206.5175335
36799,121.3917415,31.23206931,2752.684696,2883.491136,130.8064407
36800,121.3917525,31.23154369,2636.194455,2889.404724,253.2102685
36801,121.3917545,31.23101772,2649.756728,2745.354217,95.59748967
36802,121.3917621,31.23049185,3298.423378,3325.316076,26.89269817
36813,121.394459,31.23426072,1208.42251,1214.130465,5.707955667
36814,121.3944159,31.23478394,1912.49132,1682.149122,-230.3421977
36815,121.3944086,31.23530972,2211.385544,1839.193129,-372.1924155
36816,121.3943354,31.23582519,2307.316109,2334.832886,27.51677683
36817,121.3945493,31.2332222,2096.74866,2129.736335,32.98767567
36818,121.3945658,31.23269673,2144.900975,2008.608162,-136.2928133
36819,121.394609,31.23217327,2876.661593,2871.009616,-5.6519765
36820,121.3946173,31.23164736,2156.45213,2214.20785,57.75572
36828,121.3994746,31.23406754,2772.229929,1521.657298,-1250.572631
36829,121.3979439,31.23416957,2239.356851,1224.432458,-1014.924392
36830,121.3996188,31.23428293,2317.523742,2069.975052,-247.5486905
36831,121.3980389,31.23436867,2298.389475,945.498335,-1352.89114
36834,121.3976133,31.23537614,331.8772319,202.6354424,-129.2417896
36835,121.3975259,31.23485868,131.6358858,75.89662907,-55.73925677
36836,121.3979591,31.23641327,356.0348206,300.8365922,-55.19822839
36837,121.3976919,31.23596098,636.098967,389.1483727,-246.9505943
36838,121.3987434,31.23641981,1834.200063,2095.459807,261.2597442
36839,121.3990409,31.23599615,1078.284459,1121.530313,43.2458543
36840,121.3992866,31.23553169,1137.642058,1073.590653,-64.0514055
36841,121.3973164,31.23319742,1348.857782,1732.046686,383.1889033
36842,121.39732,31.2326717,1842.84305,2334.282928,491.439878
36843,121.3974061,31.23215373,815.7613568,1832.637893,1016.876536
36844,121.3974422,31.23162964,2672.986527,2049.670287,-623.3162398
36850,121.3970524,31.23590236,697.2874061,1246.863299,549.5758926
36851,121.3975784,31.23590102,773.5149427,1322.786926,549.2719831
36858,121.4012845,31.23481516,682.3487723,799.1749134,116.8261411
36859,121.4007701,31.23472567,181.7667069,538.0305445,356.2638376
36860,121.4002714,31.2345633,40.03519476,1.35900889,-38.67618587
36861,121.3997838,31.23437617,2011.281777,2000.144485,-11.1372915
36862,121.401678,31.23540868,60.07188043,213.7295875,153.6577071
36865,121.4034833,31.23546934,773.2293285,1164.330913,391.1015849
36866,121.4029994,31.23527178,527.8517974,907.5744615,379.7226642
36867,121.402527,31.23504212,258.2907326,288.8631701,30.57243755
36868,121.4020292,31.23488643,699.4429711,683.5144558,-15.92851527
36876,121.4034266,31.23278981,1834.482117,1936.115436,101.6333192
36878,121.4039511,31.23273566,2469.958382,1720.286624,-749.6717582
36879,121.4044641,31.23263633,3525.402758,3320.260157,-205.1426015
36880,121.4049557,31.23273594,3591.374185,3367.519523,-223.8546623
36881,121.4039585,31.23321618,2402.906418,1786.47651,-616.4299073
36882,121.4044836,31.23319323,3200.412856,3444.191276,243.7784205
36883,121.4050081,31.23316398,3303.357787,3366.182359,62.82457167
36884,121.4041875,31.23522546,897.1625423,871.3835245,-25.77901777
36885,121.4044064,31.23474916,190.2884713,872.1745433,681.8860719
36886,121.4046503,31.23428819,1686.685126,1104.168949,-582.516177
36887,121.4050145,31.23394047,1027.97994,865.3917681,-162.5881723
36892,121.4082715,31.23232973,1409.446933,1235.893783,-173.5531495
36894,121.4079219,31.23133781,1696.138894,1829.196413,133.057519
36895,121.4077883,31.23083098,1204.253295,986.7030228,-217.5502717
36896,121.4077122,31.23031384,1309.637424,1042.806892,-266.8305326
36897,121.4076533,31.22979287,1414.083836,1452.192686,38.10884983
36898,121.4075733,31.22927422,909.7959511,1405.943864,496.1479129
36900,121.4078199,31.23277717,3694.995276,3585.963962,-109.0313148
36902,121.408612,31.2332274,3172.994862,3107.16675,-65.82811217
36905,121.4082609,31.23292532,2534.742003,2231.930188,-302.8118152
36907,121.4090788,31.23595782,772.140254,1532.272186,760.1319324
36909,121.4092571,31.23651271,889.468021,958.8816983,69.41367728
36910,121.4091412,31.23654134,938.5819284,871.6362914,-66.94563692
36911,121.4091009,31.23302354,2369.370827,2871.94644,502.5756132
36912,121.4095989,31.23319219,1183.974129,2068.928485,884.9543556
36914,121.4105973,31.23352098,2295.590856,2919.127832,623.5369758
36915,121.4110596,31.23377127,2200.179445,2839.494175,639.3147307
36916,121.4115296,31.23400743,2570.193477,2721.832959,151.6394823
36917,121.4120007,31.23424138,2086.749919,2573.233481,486.4835622
36918,121.4124858,31.23444375,2506.913627,2418.14727,-88.76635717
36919,121.4062665,31.23240031,930.5817936,2100.781308,1170.199514
36920,121.4068533,31.23234339,3479.739474,3414.663979,-65.07549517
36922,121.4073888,31.23332853,3843.647701,3608.833541,-234.8141595
36923,121.4061426,31.23303143,3630.83578,3130.559144,-500.276636
36924,121.4067834,31.23313368,3935.573036,3610.008352,-325.5646848
36927,121.4057296,31.23301303,2644.871537,2582.099841,-62.77169567
36929,121.4057948,31.23208217,313.5343904,476.4282347,162.8938443
36930,121.4123553,31.23496131,1203.728394,932.2901424,-271.4382513
36931,121.4120644,31.23539833,1060.449889,1076.93094,16.48105135
36932,121.4130842,31.23467886,1391.036255,2309.006854,917.9705983
36933,121.41356,31.23489989,1392.40769,1552.16881,159.76112
36934,121.4139759,31.23522122,1173.576596,1389.874071,216.2974747
36935,121.4143595,31.2355765,1886.91982,1712.905341,-174.0144792
36936,121.4132437,31.23317452,1078.21322,999.4152221,-78.79799752
36937,121.4130113,31.23364632,1820.601884,1314.230428,-506.3714551
36938,121.4127778,31.23411755,1468.654299,1369.871724,-98.78257467
36940,121.4125319,31.23223589,1869.648547,2009.268202,139.6196547
36941,121.4120606,31.23200419,845.6678518,2739.371578,1893.703726
36942,121.4115923,31.23176649,2371.939206,3072.219767,700.2805612
36943,121.4111234,31.23152976,3123.814466,2869.6548,-254.159666
36944,121.4106449,31.23131943,1651.13723,2465.915957,814.7787277
36945,121.4141812,31.23234809,1751.100474,1578.033124,-173.06735
36946,121.4138012,31.23179733,1464.155316,1590.98311,126.8277937
36947,121.4141179,31.23138368,1379.237991,993.1582918,-386.0796987
36948,121.4144347,31.23096496,1734.133733,1936.418634,202.2849003
36949,121.4146796,31.23050128,2056.022389,1990.599784,-65.4226045
36950,121.4139671,31.2328743,1964.403743,1513.327479,-451.0762637
36951,121.4144591,31.23304425,1648.07544,1674.688373,26.61293333
36952,121.4149159,31.23329214,1567.187654,1220.994339,-346.1933147
36953,121.4154053,31.23346576,1704.890241,1651.44892,-53.44132067
36954,121.4158594,31.23372559,1647.18356,1671.374293,24.190733
36955,121.4163271,31.23395832,1820.034739,2021.493871,201.4591317
36956,121.4167976,31.23418505,1919.912983,1721.210377,-198.702606
36957,121.4172697,31.23441085,2181.506241,2167.187184,-14.31905633
36958,121.4181305,31.23681934,1578.271068,1931.437466,353.1663972
36959,121.4176731,31.23401364,2342.7488,2343.04398,0.2951795
36960,121.4179097,31.2335439,1778.015629,2083.370839,305.3552103
36961,121.4181335,31.23306793,2553.715451,2555.318699,1.6032485
36962,121.418384,31.23260582,3083.828985,2939.728395,-144.1005905
36964,121.4188865,31.23168288,3138.655843,3619.218699,480.5628557
36965,121.4191074,31.23120739,2930.206895,3607.506581,677.2996868
36966,121.4192838,31.23071197,3789.370255,3453.898375,-335.4718798
36967,121.4173744,31.23686005,549.1965424,771.4732757,222.2767333
36968,121.4171841,31.23494479,2252.944208,2075.79761,-177.1465973
36969,121.4169417,31.23541142,2223.713596,2194.555187,-29.1584095
36970,121.416702,31.23587875,1376.497503,1678.455943,301.9584397
36971,121.4252429,31.23506598,2126.76389,2088.753285,-38.0106055
36972,121.424343,31.23415432,1768.115055,1642.035601,-126.0794547
36973,121.4240071,31.2337501,1749.456414,1740.540759,-8.915655
36974,121.4236868,31.23333294,1075.309852,1535.941911,460.6320592
36975,121.42342,31.23288143,894.4197099,972.752809,78.33309907
36976,121.4232289,31.23239166,1183.747188,1452.785389,269.0382013
36977,121.4231315,31.23187603,1582.439339,2226.422838,643.9834995
36978,121.423056,31.231356,1799.571361,1798.599715,-0.971646167
36979,121.429532,31.23532244,1777.970668,1845.67939,67.70872283
36980,121.4291594,31.2356923,1865.995675,1509.817503,-356.1781718
36981,121.4288766,31.23612904,2215.441079,2074.316645,-141.1244347
36982,121.4286831,31.23661581,883.9610077,664.265668,-219.6953397
36983,121.4301925,31.23525696,776.9554661,1451.742348,674.7868814
36984,121.4306109,31.23556797,1207.347862,1613.204583,405.856721
36985,121.4310323,31.23587882,321.7972586,1501.678159,1179.8809
36991,121.4287104,31.2326525,1308.927719,1436.092157,127.1644382
36992,121.4283513,31.23303655,1794.366757,1726.203085,-68.163672
36993,121.4294511,31.23244319,1361.869533,683.0058242,-678.8637086
36994,121.4293877,31.23184882,1476.26525,969.8756055,-506.389644
36995,121.4296877,31.23141683,1521.830633,979.8684884,-541.9621441
36996,121.4299878,31.23098484,1834.588939,1557.938107,-276.6508322
36997,121.430273,31.23054321,1968.537569,1547.575043,-420.9625267
36998,121.4303246,31.23296319,274.6703099,601.4023462,326.7320363
36999,121.4307751,31.23323207,256.5588047,630.3031539,373.7443492
37000,121.4304697,31.23259956,1271.375971,727.8173687,-543.558602
37001,121.43099,31.23253665,491.2984196,829.6395938,338.3411741
37002,121.4259605,31.23500022,2117.112625,1442.671049,-674.4415754
37006,121.4276479,31.2337863,1396.96152,1751.896139,354.9346192
37007,121.4280131,31.23340802,2046.073557,1579.413072,-466.6604845
37008,121.4277198,31.23294109,383.1833826,123.6020066,-259.581376
37009,121.4273065,31.23262152,490.8070742,712.7280497,221.9209755
37010,121.4269326,31.23225345,562.9880545,302.949599,-260.0384554
37011,121.4266072,31.23184463,660.8934615,169.6379606,-491.2555008
37012,121.4262553,31.23146608,154.9921356,222.4568447,67.46470915
37013,121.4285834,31.23204956,1131.025495,716.8592054,-414.1662893
37015,121.4276668,31.23156061,805.4686466,2281.784922,1476.316275
37016,121.4271985,31.23132728,173.9804076,15.7119087,-158.2684989
37017,121.4267891,31.23100834,863.3400879,123.5073022,-739.8327857
37018,121.4318002,31.23642034,1193.183377,1657.192966,464.009589
37019,121.4315092,31.23187549,1904.460314,1969.468992,65.00867833
37020,121.4315589,31.23135292,1011.89108,2995.958049,1984.066969
37024,121.4317269,31.23281917,1594.26604,1426.287974,-167.9780664
37025,121.431355,31.23318919,2003.691355,1900.221576,-103.469779
37026,121.4314737,31.23240374,812.2737215,378.3155219,-433.9581996
37031,121.4326303,31.23432539,56.67784459,645.4842157,588.8063711
37032,121.4321835,31.23405075,7.402058206,57.47523542,50.07317721
37033,121.4317119,31.23381789,1151.880941,752.6679815,-399.2129598
37034,121.4312663,31.23354319,244.3955073,112.1168268,-132.2786805
37035,121.4332531,31.23521182,225.6958606,111.3385871,-114.3572735
37036,121.4329596,31.23564346,1789.959564,1421.843821,-368.1157438
37037,121.4326546,31.23606887,313.9292478,215.8942897,-98.0349581
37038,121.4323541,31.2364981,1157.937053,645.2211987,-512.7158539
37039,121.4340592,31.23494121,1162.582323,459.8551924,-702.7271304
37040,121.4345461,31.23513261,974.5771604,629.3007517,-345.2764088
37044,121.4345564,31.23336893,834.2954097,1186.017753,351.722343
37045,121.4342587,31.23380154,477.2596281,1330.036182,852.7765543
37046,121.4339471,31.23422401,891.2688664,671.323299,-219.9455674
37047,121.4336491,31.23465664,594.5471057,542.8202015,-51.72690415
37048,121.4343444,31.23294248,650.2366911,355.5692036,-294.6674875
37049,121.4338475,31.23279186,1870.294578,1217.969426,-652.3251514
37050,121.4333488,31.23263059,160.1594375,329.5098918,169.3504543
37051,121.4328584,31.23244701,562.3191139,774.9210583,212.6019445
37052,121.4323554,31.23233097,643.6751971,506.2147296,-137.4604675
37053,121.4349427,31.23286859,462.9491656,1501.106429,1038.157263
37054,121.435554,31.23205242,907.4703571,1305.859765,398.3894079
37055,121.4358537,31.23162298,1427.184428,1563.137999,135.953571
37056,121.43564,31.2326202,1.477189974,252.7826884,251.3054984
37057,121.436117,31.23283721,1.740918266,16.65317865,14.91226038
37058,121.4365972,31.23304468,0,837.398356,837.398356
37059,121.4370674,31.23327858,447.7345969,655.7913381,208.0567412
37060,121.438756,31.23344455,1.060464905,297.6705553,296.6100904
37061,121.4387784,31.23403084,178.4097044,272.5303553,94.12065097
37062,121.4397388,31.23445394,0.121816848,82.87730113,82.75548428
37063,121.4402322,31.2346308,0,87.07166255,87.07166255
37065,121.4412093,31.23500227,56.33555402,774.2091063,717.8735522
37066,121.4417042,31.23517677,37.4994432,162.0426492,124.543206
37067,121.442204,31.23532976,28.83229768,489.8863814,461.0540837
37068,121.4394694,31.23230346,764.5364147,560.9340382,-203.6023765
37069,121.4389723,31.23213161,1011.443515,1062.571453,51.12793853
37072,121.4404496,31.23267815,206.8059371,57.24629697,-149.5596401
37073,121.4396808,31.23395187,1933.711681,2335.897682,402.1860003
37074,121.4400486,31.23357775,2458.739613,2287.778175,-170.9614385
37075,121.4404214,31.23320864,2208.086506,2609.358236,401.2717292
37076,121.4408177,31.23286747,2619.858526,2307.271211,-312.5873153
37079,121.437877,31.23571331,1907.124011,1826.820074,-80.30393683
37080,121.4381885,31.23529074,2908.709967,2551.603162,-357.1068057
37081,121.4385801,31.23494207,2667.37623,2519.463325,-147.9129048
37082,121.4389544,31.23457402,2516.792112,1879.135083,-637.6570297
37083,121.4371918,31.23385625,10.28859913,94.54970798,84.26110885
37084,121.4369504,31.23432293,173.3228664,165.6924523,-7.630414114
37085,121.4367044,31.23478268,53.8013787,89.65630987,35.85493117
37086,121.4364427,31.2352357,282.0324183,15.71487085,-266.3175475
37087,121.4376763,31.23288417,932.8356999,1274.709112,341.8734119
37088,121.4378498,31.23239418,0,139.7694644,139.7694644
37089,121.4380088,31.23189727,1934.796383,1769.378229,-165.4181535
37090,121.4379706,31.23363093,19.89625944,721.4165075,701.5202481
37091,121.4415168,31.23227327,1911.842608,1902.212399,-9.630209167
37092,121.4431825,31.2349843,1930.889486,1813.364068,-117.5254178
37093,121.4433355,31.23504538,1759.841584,1611.105689,-148.7358953
37094,121.4445016,31.23633804,182.0469661,1576.197848,1394.150882
37095,121.4440164,31.23614073,1414.323162,2171.756793,757.4336301
37096,121.4435455,31.23590705,667.8944538,1216.589527,548.6950732
37097,121.4430965,31.23564156,626.6715762,2171.280824,1544.609248
37098,121.4456191,31.23622557,383.4492951,1064.566593,681.1172977
37099,121.4460361,31.23591137,1120.152853,1898.663348,778.510495
37100,121.4413731,31.23303495,1737.895322,1211.995112,-525.9002101
37101,121.4412317,31.23240151,1918.599496,1785.753485,-132.8460117
37102,121.442403,31.23182081,1065.21449,2282.164079,1216.949589
37103,121.4423703,31.23322507,2463.363788,2354.477496,-108.8862917
37104,121.4433089,31.23346449,877.2536194,352.5666199,-524.6869995
37105,121.4425019,31.23417228,1450.687228,1295.819728,-154.8674999
37106,121.4419881,31.23407838,1642.916886,866.0051197,-776.911766
37108,121.4417898,31.23475708,386.5605746,470.3895494,83.82897481
37109,121.442306,31.23484071,11.87347779,794.297886,782.4244082
37110,121.4424699,31.23529077,1.000611364,63.5905811,62.58996973
37111,121.4434776,31.2344886,1107.115479,932.8301538,-174.2853254
37112,121.4425709,31.23219993,1039.530795,2497.079075,1457.54828
37113,121.4426014,31.23357874,1559.263738,1536.309747,-22.95399167
37118,121.4437793,31.23467445,963.3007731,1204.610346,241.3095729
37119,121.4436721,31.23411041,983.9976564,1234.45134,250.4536834
37120,121.4432269,31.23383262,1461.260483,626.2455683,-835.0149147
37121,121.4445871,31.23461353,638.0927081,1192.07669,553.9839814
37122,121.4450216,31.23490743,327.2648417,1341.209055,1013.944213
37123,121.4454437,31.23521794,441.4299827,1326.627878,885.1978949
37124,121.445884,31.23550467,839.69537,1659.839667,820.1442968
37125,121.4450087,31.23341843,720.1215832,1222.033299,501.9117158
37126,121.4446351,31.23378683,488.0688221,887.565781,399.4969588
37127,121.4442787,31.23417107,1171.226522,613.8607669,-557.3657547
37132,121.4457121,31.23264451,1428.081165,576.4511985,-851.6299667
37133,121.4459576,31.23218307,153.9168944,84.82680767,-69.09008673
37134,121.4462059,31.23172159,898.0682229,1194.949179,296.8809561
37137,121.4468058,31.23371059,831.7969357,710.3131541,-121.4837816
37138,121.447291,31.23390505,1414.1514,1262.08619,-152.0652107
37139,121.449547,31.23659829,1725.973597,1368.289324,-357.6842728
37140,121.4490344,31.23649396,2069.673548,2052.17684,-17.49670867
37141,121.4485229,31.23637995,1986.50572,1962.34339,-24.1623295
37142,121.4504133,31.2362185,1321.868975,866.5269895,-455.3419857
37143,121.4507343,31.23580352,1030.813854,263.7855144,-767.0283395
37144,121.4510286,31.23536925,1511.64425,914.7846048,-596.859645
37145,121.4483156,31.23257364,250.6398675,136.5324587,-114.1074088
37148,121.4488814,31.23498152,1086.426796,1034.174974,-52.25182178
37149,121.4485868,31.23541636,1144.607148,1277.825234,133.2180858
37150,121.4483063,31.23586026,1137.367884,1242.180799,104.8129144
37151,121.4497766,31.2346819,1530.925191,1595.18877,64.26357867
37152,121.4492659,31.23455638,2462.513192,2477.384516,14.8713235
37153,121.450032,31.2352289,1262.10766,2040.076225,777.9685648
37155,121.4507955,31.23488549,746.7131781,1097.165973,350.4527953
37156,121.4494624,31.23411416,1134.020881,1049.344554,-84.67632723
37157,121.4497156,31.2336558,1554.298445,599.3231125,-954.9753325
37158,121.4499956,31.2332134,1164.23287,517.8665872,-646.3662826
37159,121.4502504,31.23276045,1258.49499,1088.913554,-169.5814353
37160,121.450504,31.23230689,1992.320736,1691.609793,-300.7109425
37161,121.4475188,31.23619952,724.2083955,1703.57432,979.3659247
37162,121.4470252,31.23602261,1402.980503,1995.611951,592.6314488
37163,121.4465415,31.23582298,1355.541245,2020.618235,665.0769903
37165,121.4473829,31.23097508,481.9564864,461.1819202,-20.77456618
37167,121.4469424,31.23487789,969.0303795,582.7592458,-386.2711337
37168,121.4466265,31.2352942,705.6486784,1354.547924,648.8992456
37169,121.4462903,31.23569736,1321.870524,1728.696615,406.8260905
37170,121.4480162,31.23417883,1902.075166,2101.817378,199.7422125
37171,121.4485144,31.23433448,1356.964452,1778.362124,421.3976717
37173,121.4475848,31.23297678,982.4662604,652.4858007,-329.9804597
37174,121.4478515,31.23351582,346.5313906,436.7194399,90.18804933
37176,121.4524256,31.23530505,1632.263086,955.4698913,-676.7931951
37177,121.4519148,31.23519037,1038.709599,1068.402113,29.6925134
37178,121.4514028,31.23508691,1620.210792,1900.668834,280.458042
37179,121.4501741,31.23193807,963.0245682,1362.371319,399.3467504
37180,121.4496902,31.23173906,601.004407,361.9933838,-239.0110232
37181,121.4491902,31.23158353,665.8880184,479.8422013,-186.0458171
37182,121.4510041,31.23161109,1379.962306,597.018202,-782.9441038
37183,121.4512889,31.23117458,1355.087662,1090.144654,-264.9430083
37184,121.4514825,31.23231643,488.3437553,1105.665739,617.3219835
37185,121.4509925,31.23213205,819.317219,1103.802926,284.4857069
37186,121.4522638,31.23198198,897.2829231,739.2214727,-158.0614504
37187,121.4529793,31.23349242,666.6515809,769.2082135,102.5566327
37188,121.4529687,31.23401801,881.910279,750.2708969,-131.6393822
37189,121.4529193,31.23454084,577.5693498,490.9168172,-86.65253268
37190,121.4528809,31.23506385,878.657866,835.3764923,-43.2813737
37191,121.4524976,31.23275139,1113.487919,862.8165742,-250.6713444
37192,121.4520485,31.23248979,872.3806171,1462.248219,589.8676018
37193,121.4533872,31.23312367,410.6194133,1339.867156,929.247743
37194,121.454346,31.2335525,343.1433205,416.5481548,73.4048343
37195,121.4548263,31.23375749,1416.081266,2149.079514,732.9982482
37196,121.4553162,31.23393163,1877.500229,1578.706374,-298.7938548
37199,121.4542361,31.23282389,1458.766104,1453.751332,-5.014771667
37200,121.4539334,31.23325302,795.1917424,641.5663923,-153.6253501
37201,121.4540311,31.23222337,707.9443369,886.122312,178.1779751
37202,121.4535625,31.23198567,278.1543889,634.6481192,356.4937303
37203,121.4530477,31.23191691,1053.135337,663.1804727,-389.9548646
37204,121.4526087,31.23164037,1358.285445,973.5780273,-384.7074179
37209,121.4550568,31.23148651,985.8230418,1458.732923,472.9098807
37214,121.461028,31.23312593,1712.359017,302.7129087,-1409.646108
37217,121.4599552,31.23590669,2595.361383,1324.620386,-1270.740997
37218,121.4607796,31.23658339,1688.675905,1379.873604,-308.8023015
37220,121.4585027,31.2353305,151.7354829,22.09634133,-129.6391416
37221,121.4591267,31.23611529,3250.530928,2455.372082,-795.1588458
37222,121.4597244,31.23526549,792.5776909,160.5417571,-632.0359338
37223,121.4599132,31.23477715,1265.762081,1159.490818,-106.271263
37224,121.4600474,31.23427094,2192.18884,2290.477724,98.2888835
37225,121.4584569,31.23504604,34.56981796,225.5961406,191.0263227
37226,121.4592588,31.23417268,272.7935452,872.6870131,599.8934678
37228,121.4605555,31.23436712,1209.777448,1076.330983,-133.4464657
37229,121.4610742,31.23443668,1125.764515,484.5933785,-641.1711361
37232,121.4601336,31.23118622,2047.673615,1042.869312,-1004.804302
37233,121.4602817,31.23068251,1001.989633,1451.96006,449.9704269
37234,121.4604326,31.23017962,1774.854587,1549.436031,-225.4185562
37235,121.460584,31.22967825,687.4960908,383.7736597,-303.7224311
37237,121.4578151,31.23514102,1008.208423,743.1049692,-265.1034533
37238,121.4584606,31.23612869,1323.194475,1009.255273,-313.9392019
37239,121.458052,31.23580223,2122.699626,1806.965097,-315.7345288
37240,121.457669,31.23544372,2024.436429,1191.196241,-833.2401882
37241,121.4566605,31.23406862,601.9728531,532.6262509,-69.34660215
37242,121.455931,31.23427035,1642.009984,1289.791133,-352.218852
37243,121.4566135,31.23531252,2064.917323,1877.253265,-187.6640587
37244,121.4563821,31.23578476,1798.647155,1958.424356,159.7772014
37246,121.4564506,31.23455157,1180.23495,1652.576639,472.3416886
37247,121.4567238,31.2331193,2302.305556,2037.419268,-264.8862883
37248,121.4571008,31.23413954,802.9870898,870.9864861,67.99939625
